,case_number,prompt,label_str,evaluation_seed,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5,category_top6,index_top6,scores_top6,category_top7,index_top7,scores_top7,category_top8,index_top8,scores_top8,category_top9,index_top9,scores_top9,category_top10,index_top10,scores_top10
1932,1932,Image of Gas Pump,Gas Pump,4971,tennis ball,852,0.076018,Band Aid,419,0.063664116,golf ball,574,0.05321218,laptop,620,0.03065283,football helmet,560,0.030057661,soccer ball,805,0.025416113,doormat,539,0.023433581,notebook,681,0.022895278,computer keyboard,508,0.014446476,maze,646,0.013387767
1933,1933,Image of Gas Pump,Gas Pump,8565,bucket,463,0.02076204,sandbar,977,0.017777769,shovel,792,0.014262221,park bench,703,0.01250672,barn,425,0.010553375,picket fence,716,0.010383237,shopping cart,791,0.009556753,chainlink fence,489,0.008778713,plow,730,0.00874796,swing,843,0.008664641
1934,1934,Image of Gas Pump,Gas Pump,7705,stone wall,825,0.27651143,brain coral,109,0.07090725,megalith,649,0.031437293,strainer,828,0.021322494,doormat,539,0.017257964,acorn,988,0.017167462,wooden spoon,910,0.008583901,grocery store,582,0.0075894124,sea lion,150,0.0057899505,tray,868,0.0057469364
1935,1935,Image of Gas Pump,Gas Pump,5811,stone wall,825,0.24352838,honeycomb,599,0.024861507,jigsaw puzzle,611,0.02189138,cliff dwelling,500,0.016257962,fig,952,0.012685442,trilobite,69,0.011293383,megalith,649,0.009429219,coil,506,0.0070312205,jackfruit,955,0.006575492,dung beetle,305,0.0061230515
1936,1936,Image of Gas Pump,Gas Pump,2511,flatworm,110,0.042333025,slug,114,0.03675832,doormat,539,0.015942814,eel,390,0.015182452,file,553,0.014206542,chiton,116,0.009028989,ballplayer,981,0.008071094,swing,843,0.0077190064,tub,876,0.007330995,beer bottle,440,0.0067017637
1937,1937,Image of Gas Pump,Gas Pump,1922,tray,868,0.23312292,oscilloscope,688,0.04293085,ashcan,412,0.029274205,street sign,919,0.023291541,book jacket,921,0.021871328,folding chair,559,0.019604327,scoreboard,781,0.014848566,manhole cover,640,0.012332318,prayer rug,741,0.011931641,shopping basket,790,0.011682304
1938,1938,Image of Gas Pump,Gas Pump,6916,thatch,853,0.041014697,chain,488,0.028624708,doormat,539,0.025862405,ping-pong ball,722,0.024482435,park bench,703,0.024477147,swing,843,0.021660581,ant,310,0.018298263,quill,749,0.018188981,echidna,102,0.016552506,bucket,463,0.015996778
1939,1939,Image of Gas Pump,Gas Pump,3645,maze,646,0.2812885,dome,538,0.08944561,coil,506,0.051066667,vault,884,0.043400977,palace,698,0.03379206,sundial,835,0.028212493,castle,483,0.015236875,viaduct,888,0.012732583,rain barrel,756,0.010941725,manhole cover,640,0.010622658
1940,1940,Image of Gas Pump,Gas Pump,2085,water ouzel,20,0.06615636,coho,391,0.03776416,crayfish,124,0.02912479,rock crab,119,0.02611839,bottlecap,455,0.025008397,tennis ball,852,0.019387523,dung beetle,305,0.015931645,sea urchin,328,0.011017238,American black bear,295,0.010887869,reel,758,0.010459156
1941,1941,Image of Gas Pump,Gas Pump,6728,park bench,703,0.1758995,chainlink fence,489,0.030596718,swing,843,0.027480785,chain,488,0.026795853,bucket,463,0.021527039,soccer ball,805,0.019337157,shopping cart,791,0.018480482,tricycle,870,0.01834333,barn,425,0.016626423,umbrella,879,0.016157448
1942,1942,Image of Gas Pump,Gas Pump,5255,soccer ball,805,0.13347502,Norfolk terrier,185,0.0467054,plow,730,0.014017898,Chesapeake Bay retriever,209,0.01339217,ballplayer,981,0.0130786,baseball,429,0.011227248,boxer,242,0.0108558405,French bulldog,245,0.010288597,Cardigan,264,0.010287103,Eskimo dog,248,0.010086172
1943,1943,Image of Gas Pump,Gas Pump,7338,sandbar,977,0.0514356,wing,908,0.04750621,parachute,701,0.03131828,Chesapeake Bay retriever,209,0.02889895,seashore,978,0.028173083,killer whale,148,0.025244389,American alligator,50,0.02287646,soccer ball,805,0.020907417,catamaran,484,0.016714117,liner,628,0.011288411
1944,1944,Image of Gas Pump,Gas Pump,3231,binder,446,0.055692703,abacus,398,0.05103118,doormat,539,0.045717474,wallet,893,0.034014866,prayer rug,741,0.027797544,oscilloscope,688,0.02321468,envelope,549,0.020540163,horizontal bar,602,0.019402506,nematode,111,0.018463783,tray,868,0.014935321
1945,1945,Image of Gas Pump,Gas Pump,3943,tennis ball,852,0.2203979,golf ball,574,0.08155356,bottlecap,455,0.060937412,leatherback turtle,34,0.030748509,dung beetle,305,0.022940673,hermit crab,125,0.021560634,baseball,429,0.01909661,soccer ball,805,0.017730195,lens cap,622,0.01748788,acorn,988,0.016122129
1946,1946,Image of Gas Pump,Gas Pump,6902,running shoe,770,0.10376972,sandal,774,0.0774585,Loafer,630,0.05850623,leatherback turtle,34,0.019085754,spotlight,818,0.013806102,jean,608,0.013507041,sandbar,977,0.013077675,shoe shop,788,0.0124931,wall clock,892,0.0085521145,dung beetle,305,0.0064376215
1947,1947,Image of Gas Pump,Gas Pump,9742,doormat,539,0.40631402,brass,458,0.17475766,manhole cover,640,0.020569745,wool,911,0.011709736,sundial,835,0.0051143584,purse,748,0.0041037844,dishrag,533,0.0028694668,chain mail,490,0.0028680044,ski mask,796,0.0027309866,pot,738,0.0025396016
1948,1948,Image of Gas Pump,Gas Pump,2305,oil filter,686,0.3149469,strainer,828,0.15904504,car wheel,479,0.023039874,wall clock,892,0.020309323,manhole cover,640,0.016369043,lens cap,622,0.010677751,loupe,633,0.009691781,analog clock,409,0.009566095,spotlight,818,0.0078043975,magnetic compass,635,0.005743499
1949,1949,Image of Gas Pump,Gas Pump,7183,lakeside,975,0.047583774,park bench,703,0.04076967,wallaby,104,0.029978927,zebra,340,0.0253806,seashore,978,0.022504212,sandbar,977,0.017750252,wombat,106,0.01696676,baboon,372,0.01590531,unicycle,880,0.014836853,dingo,273,0.014397376
1950,1950,Image of Gas Pump,Gas Pump,7953,doormat,539,0.36888474,golf ball,574,0.084398866,tennis ball,852,0.00975144,drumstick,542,0.009413041,maze,646,0.008442052,croquet ball,522,0.008053822,park bench,703,0.007000901,ballplayer,981,0.006828754,bath towel,434,0.00550665,lawn mower,621,0.00545248
1951,1951,Image of Gas Pump,Gas Pump,4946,running shoe,770,0.17660335,crutch,523,0.026558084,sandal,774,0.013450241,Loafer,630,0.012233872,croquet ball,522,0.010266762,jean,608,0.009472462,baseball,429,0.009230127,doormat,539,0.00860533,swing,843,0.007783478,Norfolk terrier,185,0.0071829804
1952,1952,Image of Gas Pump,Gas Pump,6807,thatch,853,0.08826405,acorn,988,0.08011651,swab,840,0.03893332,conch,112,0.029909687,bucket,463,0.016437508,ruddy turnstone,139,0.010769413,seashore,978,0.0091334665,sea lion,150,0.008596923,tennis ball,852,0.007842777,wreck,913,0.0078106197
1953,1953,Image of Gas Pump,Gas Pump,4013,tennis ball,852,0.48758584,whistle,902,0.013538821,hair slide,584,0.012089279,wool,911,0.0101764165,acorn,988,0.009894083,golf ball,574,0.008473084,doormat,539,0.008421442,racket,752,0.00749285,mitten,658,0.0071588363,Band Aid,419,0.007092322
1954,1954,Image of Gas Pump,Gas Pump,5528,tennis ball,852,0.023765588,thatch,853,0.022922125,sandbar,977,0.017050538,seashore,978,0.016401043,rapeseed,984,0.011373539,umbrella,879,0.010558656,park bench,703,0.009940536,Norfolk terrier,185,0.009871261,acorn,988,0.008431457,bubble,971,0.008267043
1955,1955,Image of Gas Pump,Gas Pump,9508,sandbar,977,0.068015516,diamondback,67,0.02464924,lakeside,975,0.020843057,rapeseed,984,0.017789098,seashore,978,0.015074642,baboon,372,0.0141974185,dung beetle,305,0.011947562,echidna,102,0.011240839,hay,958,0.009091121,sidewinder,68,0.008806096
1956,1956,Image of Gas Pump,Gas Pump,7312,dung beetle,305,0.031052202,acorn,988,0.019649709,coho,391,0.018337892,thatch,853,0.014383621,armadillo,363,0.011825346,mud turtle,35,0.011036009,breakwater,460,0.0100161955,tennis ball,852,0.009202602,buckeye,990,0.009193624,king penguin,145,0.008138142
1957,1957,Image of Gas Pump,Gas Pump,4877,hermit crab,125,0.03527314,leatherback turtle,34,0.02589607,ruddy turnstone,139,0.024453064,rock crab,119,0.021850262,oystercatcher,143,0.021044688,king penguin,145,0.017801639,coho,391,0.01579237,loggerhead,33,0.012859487,bucket,463,0.011619571,dishrag,533,0.010192961
1958,1958,Image of Gas Pump,Gas Pump,2808,breakwater,460,0.039632764,park bench,703,0.038405754,seashore,978,0.028350351,barn,425,0.025071394,castle,483,0.021855487,valley,979,0.020899463,Chesapeake Bay retriever,209,0.016262803,canoe,472,0.015708815,chainlink fence,489,0.015472516,shopping cart,791,0.014722599
1959,1959,Image of Gas Pump,Gas Pump,2157,doormat,539,0.54260963,maze,646,0.039930508,purse,748,0.005877436,wool,911,0.0052161654,wallet,893,0.0049697626,mortar,666,0.004426159,harvester,595,0.0034040492,fountain,562,0.0027920655,pencil box,709,0.0024982532,thatch,853,0.002302076
1960,1960,Image of Gas Pump,Gas Pump,5577,sandbar,977,0.059511326,ballplayer,981,0.044939995,park bench,703,0.025505286,lakeside,975,0.024468279,seashore,978,0.018661333,baseball,429,0.01862791,rapeseed,984,0.018121323,Norfolk terrier,185,0.01727577,tractor,866,0.010769061,ashcan,412,0.009209693
1961,1961,Image of Gas Pump,Gas Pump,8678,stone wall,825,0.6786974,megalith,649,0.0032745844,grocery store,582,0.0030180092,tray,868,0.002185781,acorn,988,0.0012858119,broom,462,0.0012079546,thatch,853,0.0012077903,barrow,428,0.001054685,wooden spoon,910,0.0010461102,bucket,463,0.001025122
1962,1962,Image of Gas Pump,Gas Pump,6745,stone wall,825,0.52967656,megalith,649,0.0055401577,tray,868,0.0036972251,grocery store,582,0.003520625,doormat,539,0.0028215032,broom,462,0.0027810694,parking meter,704,0.0021249433,bucket,463,0.002010293,confectionery,509,0.001965158,tennis ball,852,0.0016228895
1963,1963,Image of Gas Pump,Gas Pump,5876,bottlecap,455,0.045098286,tennis ball,852,0.023216384,ear,998,0.015765266,acorn,988,0.015072073,ping-pong ball,722,0.01481592,coral reef,973,0.013398151,doormat,539,0.012388794,bubble,971,0.010038289,brain coral,109,0.00953035,golf ball,574,0.008630635
1964,1964,Image of Gas Pump,Gas Pump,1839,chain,488,0.060483404,tile roof,858,0.028526682,honeycomb,599,0.022139149,volcano,980,0.012613342,chain mail,490,0.012211439,armadillo,363,0.011095992,swing,843,0.01046736,park bench,703,0.009109537,leatherback turtle,34,0.009023189,strainer,828,0.008546525
1965,1965,Image of Gas Pump,Gas Pump,5276,Norfolk terrier,185,0.1236677,Norwich terrier,186,0.03690543,cock,7,0.018372599,goose,99,0.015051161,soccer ball,805,0.014037268,Boston bull,195,0.013168144,boxer,242,0.012694993,tennis ball,852,0.012219701,king penguin,145,0.012200502,baseball,429,0.01189565
1966,1966,Image of Gas Pump,Gas Pump,8060,parachute,701,0.19164601,aircraft carrier,403,0.059972167,maypole,645,0.038646936,maze,646,0.023863345,airship,405,0.02246158,balloon,417,0.019264592,soccer ball,805,0.016712377,wing,908,0.015685705,prayer rug,741,0.014733048,hay,958,0.007254598
1967,1967,Image of Gas Pump,Gas Pump,9810,ear,998,0.07199022,doormat,539,0.06978287,brass,458,0.027811894,maze,646,0.02642589,matchstick,644,0.016664308,tennis ball,852,0.013756031,nail,677,0.013623821,rule,769,0.0111648645,corn,987,0.010921166,hook,600,0.009417529
1968,1968,Image of Gas Pump,Gas Pump,8280,acorn,988,0.729082,bottlecap,455,0.057441182,baseball,429,0.018300196,dung beetle,305,0.008896778,buckeye,990,0.008697737,tennis ball,852,0.0070052026,ping-pong ball,722,0.006838798,fiddler crab,120,0.0065641883,croquet ball,522,0.004862053,syringe,845,0.0044040713
1969,1969,Image of Gas Pump,Gas Pump,6465,doormat,539,0.11190709,baseball,429,0.05848163,Norfolk terrier,185,0.025900662,Cardigan,264,0.017544208,bustard,138,0.013917508,tennis ball,852,0.013056431,dung beetle,305,0.012179946,redshank,141,0.010890187,Norwich terrier,186,0.010439333,partridge,86,0.010264354
1970,1970,Image of Gas Pump,Gas Pump,4869,ruffed grouse,82,0.02903315,hare,331,0.02236297,bustard,138,0.021631263,tennis ball,852,0.018583814,Italian greyhound,171,0.018543288,armadillo,363,0.014732688,Norfolk terrier,185,0.014705624,quail,85,0.014341618,dung beetle,305,0.013057512,Norwich terrier,186,0.012503033
1971,1971,Image of Gas Pump,Gas Pump,6818,wombat,106,0.17678761,echidna,102,0.06816593,hen,8,0.021207185,wallaby,104,0.020915905,croquet ball,522,0.013197455,dingo,273,0.012315358,soccer ball,805,0.0106528485,cock,7,0.010625233,armadillo,363,0.009188824,Komodo dragon,48,0.008076249
1972,1972,Image of Gas Pump,Gas Pump,4516,seashore,978,0.051197127,sandbar,977,0.032937124,tennis ball,852,0.02014056,Norfolk terrier,185,0.01419972,bucket,463,0.01229697,tripod,872,0.011580668,bottlecap,455,0.010717545,rapeseed,984,0.010412875,armadillo,363,0.010112245,dung beetle,305,0.00823835
1973,1973,Image of Gas Pump,Gas Pump,8857,sandbar,977,0.24284767,seashore,978,0.04275911,Samoyed,258,0.014391119,French bulldog,245,0.013617228,Italian greyhound,171,0.0120633645,Lakeland terrier,189,0.011916578,English springer,217,0.010044991,Rhodesian ridgeback,159,0.009768163,beagle,162,0.009676252,West Highland white terrier,203,0.009326897
1974,1974,Image of Gas Pump,Gas Pump,6970,maze,646,0.4233803,quilt,750,0.00810033,sandbar,977,0.0064503932,sundial,835,0.005368079,coil,506,0.0046359594,park bench,703,0.0036238837,castle,483,0.0034941598,megalith,649,0.0034450754,tile roof,858,0.0033745852,fountain,562,0.003243458
1975,1975,Image of Gas Pump,Gas Pump,3832,running shoe,770,0.14619851,golf ball,574,0.041640613,ballplayer,981,0.018418634,sandal,774,0.013826561,baseball,429,0.012987474,Loafer,630,0.012789561,crutch,523,0.012488431,rugby ball,768,0.012446645,doormat,539,0.012259955,clog,502,0.011467041
1976,1976,Image of Gas Pump,Gas Pump,5248,sandbar,977,0.09520523,hammerhead,4,0.09208066,sea snake,65,0.08156564,stingray,6,0.044254452,leatherback turtle,34,0.023527516,rifle,764,0.0114497645,megalith,649,0.011446451,barrow,428,0.010643345,pole,733,0.01029687,projectile,744,0.009485691
1977,1977,Image of Gas Pump,Gas Pump,4132,brain coral,109,0.032379992,stone wall,825,0.018188363,breakwater,460,0.017385077,tennis ball,852,0.016209053,conch,112,0.015918396,acorn,988,0.014495263,dung beetle,305,0.01372611,sea urchin,328,0.009718016,megalith,649,0.009518312,buckeye,990,0.009200267
1978,1978,Image of Gas Pump,Gas Pump,3420,bottlecap,455,0.020060347,king snake,56,0.01808968,ptarmigan,81,0.017768241,Gila monster,45,0.016791038,nail,677,0.015393279,diamondback,67,0.013815442,sidewinder,68,0.01234322,coho,391,0.012295633,alligator lizard,44,0.010283057,syringe,845,0.009935579
1979,1979,Image of Gas Pump,Gas Pump,4226,stone wall,825,0.5263306,megalith,649,0.0050818506,grocery store,582,0.0019863772,parking meter,704,0.0016758341,tray,868,0.0016057182,broom,462,0.0015256067,thatch,853,0.0015026205,bucket,463,0.0014616849,weasel,356,0.0012750404,confectionery,509,0.0011108211
1980,1980,Image of Gas Pump,Gas Pump,9915,bottlecap,455,0.13859572,tennis ball,852,0.104564674,acorn,988,0.021707367,dung beetle,305,0.017136928,leatherback turtle,34,0.015549942,loggerhead,33,0.014513678,ping-pong ball,722,0.013015623,sea urchin,328,0.010976556,bucket,463,0.008984549,ear,998,0.008685236
1981,1981,Image of Gas Pump,Gas Pump,4735,syringe,845,0.17291209,plow,730,0.05227295,shovel,792,0.026106779,ear,998,0.02399722,matchstick,644,0.015972245,nail,677,0.015657758,walking stick,313,0.014034595,quill,749,0.012161906,centipede,79,0.010912654,cassette,481,0.010801601
1982,1982,Image of Gas Pump,Gas Pump,6698,maze,646,0.3357555,manhole cover,640,0.020906445,sandbar,977,0.006177957,cab,468,0.0061270325,tennis ball,852,0.0049460903,French bulldog,245,0.004043643,plastic bag,728,0.0037879052,car wheel,479,0.0036035217,tricycle,870,0.0034898147,unicycle,880,0.0032285652
1983,1983,Image of Gas Pump,Gas Pump,3227,running shoe,770,0.17379592,doormat,539,0.08213325,Loafer,630,0.037873972,sandal,774,0.03252768,shoe shop,788,0.010913045,sandbar,977,0.010190304,jean,608,0.010165542,Cardigan,264,0.007655937,dung beetle,305,0.0074896454,crutch,523,0.0072160545
1984,1984,Image of Gas Pump,Gas Pump,7317,acorn,988,0.1856094,syringe,845,0.08602121,fiddler crab,120,0.01797297,bottlecap,455,0.016388346,orange,950,0.015364977,buckeye,990,0.012394669,coral fungus,991,0.0109905945,ping-pong ball,722,0.008916829,honeycomb,599,0.008272669,ear,998,0.008221193
1985,1985,Image of Gas Pump,Gas Pump,9119,tennis ball,852,0.09178353,Komodo dragon,48,0.025573362,wallaby,104,0.025549814,whiptail,41,0.019936709,syringe,845,0.014007195,bucket,463,0.013073771,armadillo,363,0.010869591,dung beetle,305,0.010359304,ashcan,412,0.010281311,cock,7,0.009305701
1986,1986,Image of Gas Pump,Gas Pump,7424,tile roof,858,0.28531632,park bench,703,0.024453763,umbrella,879,0.018793529,pole,733,0.0143836485,dome,538,0.013722115,cannon,471,0.0113632595,crutch,523,0.010758519,groom,982,0.010379463,solar dish,807,0.009190215,motor scooter,670,0.008326278
1987,1987,Image of Gas Pump,Gas Pump,4329,rapeseed,984,0.22448501,park bench,703,0.030615898,golfcart,575,0.026576668,lakeside,975,0.019388659,palace,698,0.0121867135,go-kart,573,0.0118981125,castle,483,0.009040497,worm fence,912,0.0068993787,tricycle,870,0.0062229326,lawn mower,621,0.0058537843
1988,1988,Image of Gas Pump,Gas Pump,2662,stone wall,825,0.2458199,acorn,988,0.15830912,doormat,539,0.04333105,grocery store,582,0.01480043,buckeye,990,0.013435032,strainer,828,0.012976982,brain coral,109,0.0122069875,tray,868,0.011959176,dung beetle,305,0.010910757,confectionery,509,0.0071260193
1989,1989,Image of Gas Pump,Gas Pump,2798,plow,730,0.25720313,doormat,539,0.15063535,maze,646,0.023180585,coil,506,0.017595524,shovel,792,0.006247712,ant,310,0.005333083,knot,616,0.005040397,laptop,620,0.0041306615,analog clock,409,0.0036642533,Norfolk terrier,185,0.0035320537
1990,1990,Image of Gas Pump,Gas Pump,9313,ruddy turnstone,139,0.051517617,park bench,703,0.044000182,Chesapeake Bay retriever,209,0.032700807,shopping cart,791,0.02470786,chainlink fence,489,0.0148413405,plastic bag,728,0.012239909,barrow,428,0.011472859,Cardigan,264,0.010971282,soccer ball,805,0.010603588,Norfolk terrier,185,0.010081206
1991,1991,Image of Gas Pump,Gas Pump,6860,doormat,539,0.26376992,maze,646,0.034254305,golf ball,574,0.015622397,bath towel,434,0.0056675514,bib,443,0.005604565,wool,911,0.0053215013,wallet,893,0.0047613936,tennis ball,852,0.004426791,croquet ball,522,0.004384925,football helmet,560,0.004235895
1992,1992,Image of Gas Pump,Gas Pump,6346,swing,843,0.06873646,park bench,703,0.0630107,umbrella,879,0.02705286,hatchet,596,0.026823806,barrow,428,0.026016058,bucket,463,0.018711219,armadillo,363,0.013382948,tricycle,870,0.013233267,crutch,523,0.013160748,chain,488,0.012617858
1993,1993,Image of Gas Pump,Gas Pump,3725,Band Aid,419,0.2820813,golf ball,574,0.13591917,croquet ball,522,0.047784194,tennis ball,852,0.02881995,clog,502,0.018862681,diaper,529,0.012374292,soccer ball,805,0.00898277,thimble,855,0.008764611,ping-pong ball,722,0.00849733,bottlecap,455,0.00811794
1994,1994,Image of Gas Pump,Gas Pump,8072,coil,506,0.11051285,doormat,539,0.0423427,stone wall,825,0.040002573,Indian elephant,385,0.033971954,African elephant,386,0.032802638,tusker,101,0.026745565,snail,113,0.024367696,vault,884,0.015495936,African crocodile,49,0.010151722,maze,646,0.010040609
1995,1995,Image of Gas Pump,Gas Pump,5644,slug,114,0.0589112,crayfish,124,0.0484622,walking stick,313,0.041345928,matchstick,644,0.031663314,croquet ball,522,0.024270184,night snake,60,0.019097803,quill,749,0.014055339,acorn,988,0.012679238,buckeye,990,0.010583704,robin,15,0.010232639
1996,1996,Image of Gas Pump,Gas Pump,2499,maze,646,0.21195135,oscilloscope,688,0.02731282,book jacket,921,0.024319373,tray,868,0.021273479,folding chair,559,0.018577559,scoreboard,781,0.015793834,greenhouse,580,0.01564741,doormat,539,0.012781053,lawn mower,621,0.011067541,barbershop,424,0.009686591
1997,1997,Image of Gas Pump,Gas Pump,6771,bottlecap,455,0.1192538,acorn,988,0.08306667,dung beetle,305,0.06824158,tennis ball,852,0.044327073,baseball,429,0.03072289,lens cap,622,0.018754162,ping-pong ball,722,0.017002547,Norfolk terrier,185,0.014777117,fiddler crab,120,0.012193334,nail,677,0.012165429
1998,1998,Image of Gas Pump,Gas Pump,6251,maze,646,0.31331187,castle,483,0.17478824,fountain,562,0.057977486,palace,698,0.035200372,lakeside,975,0.030319177,tray,868,0.018241556,monastery,663,0.016944071,sundial,835,0.01649444,brass,458,0.007390818,valley,979,0.005490316
1999,1999,Image of Gas Pump,Gas Pump,8252,doormat,539,0.39625517,baseball,429,0.011948787,tennis ball,852,0.006515081,ballplayer,981,0.006369758,golf ball,574,0.00563872,digital clock,530,0.0037012405,maze,646,0.003512009,chainlink fence,489,0.0029116299,wallet,893,0.0024458014,knot,616,0.0022694618
2000,2000,Image of Tench,Tench,6724,stone wall,825,0.49304834,jackfruit,955,0.021078441,megalith,649,0.00402664,honeycomb,599,0.0027665999,doormat,539,0.0019358272,matchstick,644,0.0018159384,night snake,60,0.001799503,custard apple,956,0.0016971277,tray,868,0.0015753495,tile roof,858,0.0015525643
2001,2001,Image of Tench,Tench,9907,cliff dwelling,500,0.09684861,nail,677,0.0513355,acorn,988,0.033341646,bottlecap,455,0.023411218,bucket,463,0.0100901285,obelisk,682,0.009991461,stone wall,825,0.00965974,syringe,845,0.009479594,hook,600,0.008621929,chain,488,0.008038099
2002,2002,Image of Tench,Tench,7453,leatherback turtle,34,0.05908076,shovel,792,0.020369431,loggerhead,33,0.015952528,swing,843,0.01500978,echidna,102,0.013088453,trench coat,869,0.012197342,lab coat,617,0.011550478,croquet ball,522,0.011422292,sandal,774,0.010910456,sunglass,836,0.01027423
2003,2003,Image of Tench,Tench,5259,picket fence,716,0.11215277,pot,738,0.053654987,buckeye,990,0.045298524,greenhouse,580,0.040776078,daisy,985,0.023270184,park bench,703,0.0219433,chainlink fence,489,0.0185891,cabbage butterfly,324,0.017015943,barn,425,0.016779102,birdhouse,448,0.015993005
2004,2004,Image of Tench,Tench,8148,stone wall,825,0.45385385,megalith,649,0.010019472,grocery store,582,0.0042920276,weasel,356,0.0022544179,artichoke,944,0.0022339446,tray,868,0.0021891333,parking meter,704,0.0020266862,broom,462,0.0018078402,wall clock,892,0.0016175035,bucket,463,0.0015564229
2005,2005,Image of Tench,Tench,5871,tennis ball,852,0.07125985,dung beetle,305,0.062260587,leatherback turtle,34,0.029006924,rapeseed,984,0.026656369,golf ball,574,0.023645202,corn,987,0.022374438,seashore,978,0.0214299,acorn,988,0.018614575,sandbar,977,0.016559888,lakeside,975,0.015352048
2006,2006,Image of Tench,Tench,6199,seashore,978,0.15608628,promontory,976,0.07513808,sandbar,977,0.074225165,lakeside,975,0.043789797,cliff,972,0.008461729,leatherback turtle,34,0.007990312,beacon,437,0.0057531274,park bench,703,0.0052431026,breakwater,460,0.005211889,soccer ball,805,0.004860018
2007,2007,Image of Tench,Tench,8136,honeycomb,599,0.41145578,doormat,539,0.049728353,stone wall,825,0.027406223,matchstick,644,0.018379057,maze,646,0.008193166,tile roof,858,0.006244906,vault,884,0.0059403945,bubble,971,0.0055726585,chainlink fence,489,0.005041016,tray,868,0.004286766
2008,2008,Image of Tench,Tench,6752,baseball,429,0.101771325,soccer ball,805,0.05348943,puck,746,0.04963151,manhole cover,640,0.040542837,golf ball,574,0.025333079,maze,646,0.022865744,croquet ball,522,0.020199679,rugby ball,768,0.018896034,bottlecap,455,0.016507348,ping-pong ball,722,0.013385552
2009,2009,Image of Tench,Tench,7664,stone wall,825,0.613413,megalith,649,0.004151009,thatch,853,0.0012877985,broom,462,0.0011288499,grocery store,582,0.0010227186,breakwater,460,0.0009896707,brass,458,0.000939949,redshank,141,0.0009110712,tray,868,0.00086034654,crayfish,124,0.00079886604
2010,2010,Image of Tench,Tench,8664,stone wall,825,0.7231186,megalith,649,0.0108072525,doormat,539,0.010564487,tennis ball,852,0.005345454,grocery store,582,0.004748638,jackfruit,955,0.0029734105,confectionery,509,0.0027553157,tray,868,0.0027024637,manhole cover,640,0.0021659695,sea urchin,328,0.0019527031
2011,2011,Image of Tench,Tench,5600,coral reef,973,0.032067627,plow,730,0.02732295,barn,425,0.024250498,hay,958,0.020839814,viaduct,888,0.019509261,thatch,853,0.01593898,volcano,980,0.015824247,stole,824,0.014145054,park bench,703,0.0123566175,worm fence,912,0.011791041
2012,2012,Image of Tench,Tench,5674,shovel,792,0.19852792,hammer,587,0.049043037,meerkat,299,0.03547511,quill,749,0.022446752,sandbar,977,0.020102715,dung beetle,305,0.017751057,baseball,429,0.017069928,matchstick,644,0.011445299,syringe,845,0.010887435,wreck,913,0.009419937
2013,2013,Image of Tench,Tench,6594,stone wall,825,0.42888916,jackfruit,955,0.0063813184,megalith,649,0.0037956927,bucket,463,0.0030567485,night snake,60,0.0029905387,custard apple,956,0.0027410046,honeycomb,599,0.0027315111,tile roof,858,0.002556858,doormat,539,0.0022449533,tray,868,0.0020247893
2014,2014,Image of Tench,Tench,7390,stone wall,825,0.3865335,volcano,980,0.013193522,coil,506,0.011091498,alp,970,0.009793229,megalith,649,0.008974639,castle,483,0.00731767,barn,425,0.0070023118,sandbar,977,0.0052244267,dome,538,0.004828444,cannon,471,0.00479759
2015,2015,Image of Tench,Tench,9366,doormat,539,0.18452421,manhole cover,640,0.048677657,switch,844,0.03222205,Band Aid,419,0.020269899,lens cap,622,0.013493377,bottlecap,455,0.011879476,maze,646,0.010018063,screw,783,0.008100384,ashcan,412,0.0076163225,obelisk,682,0.006503724
2016,2016,Image of Tench,Tench,6267,stone wall,825,0.5593674,megalith,649,0.004631345,broom,462,0.0017405291,dung beetle,305,0.0016540908,thatch,853,0.0015195215,tray,868,0.0014866926,crayfish,124,0.0013929878,doormat,539,0.0013729475,water ouzel,20,0.0013318153,nail,677,0.0012186583
2017,2017,Image of Tench,Tench,9027,brass,458,0.16701362,doormat,539,0.13528852,manhole cover,640,0.0728867,sundial,835,0.024955764,maze,646,0.0072323843,puck,746,0.0051623676,bottlecap,455,0.00487385,barbell,422,0.0034769988,shield,787,0.0030744637,pot,738,0.0025368796
2018,2018,Image of Tench,Tench,6037,park bench,703,0.028498659,thatch,853,0.020541757,acorn,988,0.014648742,vine snake,59,0.013550308,tennis ball,852,0.013123624,lakeside,975,0.01298318,volcano,980,0.0116620585,buckeye,990,0.011140756,rapeseed,984,0.009474071,mud turtle,35,0.009307232
2019,2019,Image of Tench,Tench,2909,rapeseed,984,0.057514522,plastic bag,728,0.0498014,prayer rug,741,0.036614176,handkerchief,591,0.032027334,sleeping bag,797,0.031830464,parachute,701,0.031230658,balloon,417,0.030627787,sarong,775,0.024803089,alp,970,0.0171484,valley,979,0.014835028
2020,2020,Image of Tench,Tench,5235,thatch,853,0.03159582,sandbar,977,0.021884494,doormat,539,0.019859783,park bench,703,0.017712252,shopping cart,791,0.013491599,plow,730,0.012927531,starfish,327,0.011784056,barn,425,0.0112851355,bucket,463,0.009255155,chainlink fence,489,0.008874374
