,case_number,prompt,label_str,evaluation_seed,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5,category_top6,index_top6,scores_top6,category_top7,index_top7,scores_top7,category_top8,index_top8,scores_top8,category_top9,index_top9,scores_top9,category_top10,index_top10,scores_top10
3129,3129,Image of English Springer,English Springer,3413,window screen,904,0.14695092,tile roof,858,0.053262684,fire screen,556,0.029017622,radiator,753,0.024775984,racket,752,0.022069039,radio,754,0.021756692,scoreboard,781,0.014251069,sliding door,799,0.013238861,cinema,498,0.012803354,doormat,539,0.010336645
3130,3130,Image of English Springer,English Springer,7066,patio,706,0.08859879,park bench,703,0.06799065,folding chair,559,0.03523403,rocking chair,765,0.02755291,ashcan,412,0.011075855,space heater,811,0.007886784,sliding door,799,0.006272754,sandbar,977,0.005958192,banjo,420,0.0044644913,dining table,532,0.004390704
3131,3131,Image of English Springer,English Springer,5348,palace,698,0.1960958,monastery,663,0.066962756,library,624,0.055903073,prison,743,0.043728296,lakeside,975,0.0358841,castle,483,0.01562983,fountain,562,0.01041295,bell cote,442,0.010375304,triumphal arch,873,0.009983448,window screen,904,0.009291289
3132,3132,Image of English Springer,English Springer,6052,patio,706,0.3777945,sliding door,799,0.05466627,picket fence,716,0.027478136,window screen,904,0.016301598,rain barrel,756,0.01203484,church,497,0.009371585,boathouse,449,0.008353502,mobile home,660,0.007416002,shoji,789,0.0066963146,solar dish,807,0.0066798143
3133,3133,Image of English Springer,English Springer,1835,dome,538,0.093216226,library,624,0.08092319,cinema,498,0.0378507,vault,884,0.037484404,palace,698,0.02563791,bookshop,454,0.015548002,restaurant,762,0.014476857,gondola,576,0.013238436,patio,706,0.011066091,planetarium,727,0.009984793
3134,3134,Image of English Springer,English Springer,4209,patio,706,0.067161314,boathouse,449,0.05245887,mobile home,660,0.040468454,window screen,904,0.033417962,picket fence,716,0.032364365,barn,425,0.030367864,church,497,0.02363958,tile roof,858,0.013178797,brass,458,0.009815681,lakeside,975,0.009562727
3135,3135,Image of English Springer,English Springer,3446,ram,348,0.1089032,yurt,915,0.030933408,dalmatian,251,0.030767648,ox,345,0.027987348,plow,730,0.0203501,megalith,649,0.018613698,oxcart,690,0.016544474,llama,355,0.016518874,Great Dane,246,0.016465398,apiary,410,0.01511067
3136,3136,Image of English Springer,English Springer,8860,maze,646,0.19244729,seashore,978,0.062341567,valley,979,0.02341713,promontory,976,0.01814926,alp,970,0.014419193,lakeside,975,0.011087928,viaduct,888,0.0076236986,beacon,437,0.0072578066,stone wall,825,0.007015025,container ship,510,0.0064624418
3137,3137,Image of English Springer,English Springer,7365,greenhouse,580,0.08306062,patio,706,0.06268492,pot,738,0.039724894,park bench,703,0.0294608,picket fence,716,0.028752524,academic gown,400,0.0154565545,brass,458,0.013190139,maze,646,0.011378249,lakeside,975,0.01089216,thatch,853,0.010324327
3138,3138,Image of English Springer,English Springer,9433,crate,519,0.36981663,vault,884,0.12655708,greenhouse,580,0.089581236,window screen,904,0.03331093,dome,538,0.013599415,coil,506,0.010037335,lumbermill,634,0.005405712,chainlink fence,489,0.00536245,carton,478,0.0044574207,palace,698,0.0034848766
3139,3139,Image of English Springer,English Springer,4520,tray,868,0.11168605,coil,506,0.059498336,necklace,679,0.014314903,handkerchief,591,0.012248726,sombrero,808,0.009678789,prayer rug,741,0.009425317,toilet seat,861,0.0090816505,drum,541,0.009034312,pillow,721,0.008838821,soup bowl,809,0.00704129
3140,3140,Image of English Springer,English Springer,9168,grocery store,582,0.11282763,menu,922,0.095832855,crate,519,0.07190166,freight car,565,0.06260307,carton,478,0.039774038,library,624,0.030810535,radio,754,0.026011704,tobacco shop,860,0.019006437,shopping cart,791,0.016024245,bookshop,454,0.0117180655
3141,3141,Image of English Springer,English Springer,7039,palace,698,0.08992882,monastery,663,0.062431663,church,497,0.056000248,greenhouse,580,0.042571895,library,624,0.030694852,castle,483,0.028388424,lakeside,975,0.013966276,picket fence,716,0.006839659,patio,706,0.006482748,coral reef,973,0.0051234593
3142,3142,Image of English Springer,English Springer,5281,envelope,549,0.2803742,wallet,893,0.11963356,packet,692,0.022390844,hamper,588,0.01685341,switch,844,0.0142916925,binder,446,0.013773327,book jacket,921,0.01065823,buckle,464,0.009609605,purse,748,0.008544495,cassette,481,0.007483882
3143,3143,Image of English Springer,English Springer,6912,jigsaw puzzle,611,0.2780095,book jacket,921,0.13185756,web site,916,0.043901224,packet,692,0.019081013,prayer rug,741,0.008207174,envelope,549,0.0070341607,comic book,917,0.0053557665,brass,458,0.004131657,pill bottle,720,0.00382429,crossword puzzle,918,0.0032512727
3144,3144,Image of English Springer,English Springer,2725,window shade,905,0.18473777,barbershop,424,0.13883221,bookshop,454,0.05164053,library,624,0.04046813,window screen,904,0.038654108,bakery,415,0.037127357,restaurant,762,0.025796179,shoe shop,788,0.021670224,tobacco shop,860,0.02124861,flagpole,557,0.021073163
3145,3145,Image of English Springer,English Springer,8072,lakeside,975,0.09015636,library,624,0.08871511,palace,698,0.059510663,picket fence,716,0.042505153,tile roof,858,0.018499088,boathouse,449,0.015572933,planetarium,727,0.014804301,dome,538,0.014465146,patio,706,0.013883351,greenhouse,580,0.012614106
3146,3146,Image of English Springer,English Springer,3714,jigsaw puzzle,611,0.11911925,tray,868,0.11880091,umbrella,879,0.016180256,toilet seat,861,0.01599961,sombrero,808,0.012322985,face powder,551,0.010084614,bib,443,0.00918521,buckle,464,0.006437066,lacewing,318,0.006042921,shield,787,0.006004453
3147,3147,Image of English Springer,English Springer,9786,patio,706,0.21118577,sliding door,799,0.07667342,apiary,410,0.04392191,pot,738,0.01936769,file,553,0.015496999,greenhouse,580,0.0144924605,photocopier,713,0.013939674,rain barrel,756,0.0129219545,chest,492,0.012836538,guillotine,583,0.009783372
3148,3148,Image of English Springer,English Springer,3145,thatch,853,0.06954722,cinema,498,0.042536523,vault,884,0.036608186,streetcar,829,0.023693295,dam,525,0.020056363,pier,718,0.013296495,greenhouse,580,0.012069435,scoreboard,781,0.01189693,planetarium,727,0.011042145,boathouse,449,0.010299644
3149,3149,Image of English Springer,English Springer,7514,cash machine,480,0.23650996,brass,458,0.10409327,cinema,498,0.05275794,menu,922,0.038260188,television,851,0.019569263,barbershop,424,0.01591814,bookshop,454,0.014989465,oscilloscope,688,0.012645788,window screen,904,0.011226192,mailbox,637,0.010615626
3150,3150,Image of English Springer,English Springer,2563,library,624,0.15930821,shoe shop,788,0.024137134,bookcase,453,0.02067404,tobacco shop,860,0.017409595,cassette,481,0.014489904,file,553,0.012474409,prayer rug,741,0.0112078,monitor,664,0.010415254,comic book,917,0.0085367,book jacket,921,0.00819464
3151,3151,Image of English Springer,English Springer,1062,liner,628,0.07459129,streetcar,829,0.055628303,wing,908,0.0363449,aircraft carrier,403,0.034607332,dock,536,0.02750672,freight car,565,0.02523155,airliner,404,0.024425212,passenger car,705,0.01902422,pier,718,0.018017935,tow truck,864,0.017834643
3152,3152,Image of English Springer,English Springer,3297,confectionery,509,0.044184733,shopping cart,791,0.03867021,prayer rug,741,0.03217199,street sign,919,0.026489366,broom,462,0.020551695,tobacco shop,860,0.019915065,shopping basket,790,0.017849447,chainlink fence,489,0.01784577,crate,519,0.014051403,wool,911,0.013240657
3153,3153,Image of English Springer,English Springer,8135,flagpole,557,0.077338934,patio,706,0.029759554,picket fence,716,0.028277762,church,497,0.019418217,mobile home,660,0.01610565,library,624,0.01493666,park bench,703,0.012354347,greenhouse,580,0.012195435,worm fence,912,0.010237161,mailbox,637,0.009367719
3154,3154,Image of English Springer,English Springer,7480,library,624,0.57166845,bookcase,453,0.051972013,liner,628,0.0063778725,bookshop,454,0.005252164,tobacco shop,860,0.004844858,crate,519,0.0034827164,medicine chest,648,0.0020144752,file,553,0.0016869277,window shade,905,0.0015314777,grocery store,582,0.0014451575
3155,3155,Image of English Springer,English Springer,5684,library,624,0.1903545,prison,743,0.039868195,flagpole,557,0.02517301,mailbox,637,0.025080265,brass,458,0.023510113,tile roof,858,0.021414472,park bench,703,0.018470027,street sign,919,0.01466932,pole,733,0.0139038395,patio,706,0.011871535
3156,3156,Image of English Springer,English Springer,4141,prayer rug,741,0.08501684,jigsaw puzzle,611,0.060450677,fire screen,556,0.059463862,window screen,904,0.04313825,brass,458,0.016799526,book jacket,921,0.011044419,traffic light,920,0.010325712,tray,868,0.008711516,altar,406,0.008334159,doormat,539,0.007353415
3157,3157,Image of English Springer,English Springer,4380,mobile home,660,0.2333195,patio,706,0.13598858,lakeside,975,0.029116485,window screen,904,0.018438376,picket fence,716,0.013997055,greenhouse,580,0.011141944,library,624,0.010039465,sliding door,799,0.0097220745,park bench,703,0.008523955,mailbox,637,0.007907361
3158,3158,Image of English Springer,English Springer,5529,palace,698,0.21717557,library,624,0.105101354,dome,538,0.06591929,patio,706,0.042919252,picket fence,716,0.031713307,flagpole,557,0.027784385,window screen,904,0.02713666,tile roof,858,0.012981355,prison,743,0.011263356,window shade,905,0.010338996
3159,3159,Image of English Springer,English Springer,4060,sliding door,799,0.32451814,patio,706,0.08078542,window screen,904,0.01975323,shoji,789,0.011208626,dining table,532,0.0070833596,rocking chair,765,0.005475223,restaurant,762,0.004848216,window shade,905,0.0047396985,home theater,598,0.004490702,tub,876,0.004441779
3160,3160,Image of English Springer,English Springer,4306,window screen,904,0.23441164,prison,743,0.024215436,spider monkey,381,0.014755207,window shade,905,0.013727016,parking meter,704,0.009054696,chainlink fence,489,0.006933508,radiator,753,0.006212773,turnstile,877,0.0058872025,fire screen,556,0.005475331,shopping cart,791,0.0051219533
3161,3161,Image of English Springer,English Springer,3797,drumstick,542,0.14965746,matchstick,644,0.10672036,wallet,893,0.081096746,packet,692,0.075015426,book jacket,921,0.040012613,rubber eraser,767,0.031309042,cassette,481,0.03125588,rule,769,0.015055684,prayer rug,741,0.013403241,envelope,549,0.012158565
3162,3162,Image of English Springer,English Springer,2841,palace,698,0.2396309,window screen,904,0.11377701,library,624,0.028900508,dome,538,0.028059099,vault,884,0.01700471,monastery,663,0.016719198,triumphal arch,873,0.013850964,screen,782,0.012967734,window shade,905,0.012359407,prison,743,0.011992059
3163,3163,Image of English Springer,English Springer,6398,patio,706,0.5500665,lakeside,975,0.01763758,mobile home,660,0.01341499,park bench,703,0.012984868,flagpole,557,0.009982593,brass,458,0.0090121245,library,624,0.0084125465,picket fence,716,0.0071082036,bannister,421,0.0064255465,greenhouse,580,0.006033709
3164,3164,Image of English Springer,English Springer,1597,mobile home,660,0.10887139,patio,706,0.094160154,picket fence,716,0.070018545,library,624,0.042969123,window screen,904,0.016280571,solar dish,807,0.015660744,lakeside,975,0.012028643,palace,698,0.010568532,pot,738,0.010033861,stone wall,825,0.008316966
3165,3165,Image of English Springer,English Springer,5192,bib,443,0.15820724,tray,868,0.07142751,toilet seat,861,0.06723741,purse,748,0.043224033,face powder,551,0.015429433,soup bowl,809,0.014102838,barrel,427,0.009259448,sandal,774,0.008157268,barn,425,0.0072773816,apron,411,0.0067349914
3166,3166,Image of English Springer,English Springer,6619,mobile home,660,0.16635762,boathouse,449,0.02473416,patio,706,0.023566855,picket fence,716,0.018986603,window screen,904,0.0139592085,alp,970,0.012724476,sliding door,799,0.012079697,church,497,0.010930983,lakeside,975,0.009379792,tile roof,858,0.007229015
3167,3167,Image of English Springer,English Springer,5578,park bench,703,0.46182242,ashcan,412,0.01715667,brass,458,0.010818125,tub,876,0.0020684754,syringe,845,0.0017552462,swing,843,0.0016504839,lighter,626,0.0013334604,can opener,473,0.0013133588,nail,677,0.0012766505,studio couch,831,0.0012613974
3168,3168,Image of English Springer,English Springer,4493,television,851,0.19275343,screen,782,0.1354117,monitor,664,0.07154102,scoreboard,781,0.020385515,hand-held computer,590,0.017041951,tray,868,0.013160308,radio,754,0.0127308415,window screen,904,0.011879467,maze,646,0.01167664,sliding door,799,0.01075157
3169,3169,Image of English Springer,English Springer,2095,pot,738,0.23690875,cardoon,946,0.12781864,artichoke,944,0.024892192,greenhouse,580,0.015419698,pillow,721,0.010348897,window screen,904,0.009569762,picket fence,716,0.009188182,handkerchief,591,0.00889789,daisy,985,0.007966477,barrow,428,0.0077300216
3170,3170,Image of English Springer,English Springer,5065,patio,706,0.091985725,pot,738,0.024319164,rain barrel,756,0.021318847,rocking chair,765,0.017861703,jinrikisha,612,0.014925564,park bench,703,0.014745388,picket fence,716,0.012610838,ashcan,412,0.011557684,greenhouse,580,0.010941245,streetcar,829,0.010443584
3171,3171,Image of English Springer,English Springer,6431,window screen,904,0.14048627,sliding door,799,0.10925082,window shade,905,0.023075067,barometer,426,0.020546122,tractor,866,0.01930071,doormat,539,0.018972086,wardrobe,894,0.015975168,wall clock,892,0.011033457,medicine chest,648,0.008999626,lumbermill,634,0.008959727
3172,3172,Image of English Springer,English Springer,6536,freight car,565,0.19969074,rule,769,0.041427404,harmonica,593,0.020766165,slide rule,798,0.012447244,bannister,421,0.011301742,radio,754,0.010171104,radiator,753,0.009650972,doormat,539,0.00927746,space heater,811,0.007996787,printer,742,0.007182904
3173,3173,Image of English Springer,English Springer,1926,monastery,663,0.13209006,prayer rug,741,0.09772629,palace,698,0.061465267,church,497,0.05211137,vault,884,0.04468008,triumphal arch,873,0.023643538,cinema,498,0.02293157,altar,406,0.018828174,fire screen,556,0.011747019,book jacket,921,0.010255466
3174,3174,Image of English Springer,English Springer,9251,picket fence,716,0.59076685,patio,706,0.034544412,bannister,421,0.032297544,mobile home,660,0.017374072,window shade,905,0.009307588,boathouse,449,0.009083593,solar dish,807,0.009057471,window screen,904,0.008243232,library,624,0.006796109,worm fence,912,0.006559048
3175,3175,Image of English Springer,English Springer,1905,lakeside,975,0.0842047,fountain,562,0.047287382,park bench,703,0.03674403,golfcart,575,0.032512415,greenhouse,580,0.021437123,picket fence,716,0.017796457,palace,698,0.0156651,patio,706,0.012802184,worm fence,912,0.012583103,maze,646,0.0105858445
3176,3176,Image of English Springer,English Springer,5278,picket fence,716,0.10458553,stone wall,825,0.08263375,head cabbage,936,0.05908094,park bench,703,0.05549024,pot,738,0.040235713,daisy,985,0.037840586,greenhouse,580,0.033559464,worm fence,912,0.023308719,birdhouse,448,0.023140399,lakeside,975,0.019085795
3177,3177,Image of English Springer,English Springer,8180,barn,425,0.149071,boathouse,449,0.04997412,church,497,0.028276395,solar dish,807,0.026445383,picket fence,716,0.024596475,lumbermill,634,0.013180653,tile roof,858,0.010833304,lakeside,975,0.009872644,worm fence,912,0.008698431,patio,706,0.008370646
3178,3178,Image of English Springer,English Springer,6489,pillow,721,0.21989873,apron,411,0.084771805,tray,868,0.049183443,bib,443,0.031254657,wallet,893,0.028465109,umbrella,879,0.025028273,quilt,750,0.013638036,prayer rug,741,0.012426127,handkerchief,591,0.01109942,kimono,614,0.010705675
3179,3179,Image of English Springer,English Springer,9785,book jacket,921,0.081745535,bannister,421,0.067064196,tray,868,0.037787687,window screen,904,0.029708346,shopping cart,791,0.02273008,coil,506,0.022009121,envelope,549,0.017338732,binder,446,0.016655752,prison,743,0.01646822,library,624,0.015010391
3180,3180,Image of English Springer,English Springer,2503,vase,883,0.1944926,pitcher,725,0.12567587,cup,968,0.057071723,goblet,572,0.029663835,ashcan,412,0.028129235,water jug,899,0.023811534,tray,868,0.021600625,coffee mug,504,0.017094003,bucket,463,0.013225691,saltshaker,773,0.012224321
3181,3181,Image of English Springer,English Springer,8569,drum,541,0.07541393,bottlecap,455,0.04815944,tray,868,0.039855864,puck,746,0.039146997,water tower,900,0.020412546,football helmet,560,0.01979662,shield,787,0.018579334,gas pump,571,0.016811587,face powder,551,0.015214391,banjo,420,0.014004499
3182,3182,Image of English Springer,English Springer,9310,greenhouse,580,0.1304975,boathouse,449,0.1173453,planetarium,727,0.050693944,dome,538,0.019777631,solar dish,807,0.01625677,lakeside,975,0.013390184,barn,425,0.0076275673,pier,718,0.0041638413,breakwater,460,0.004102499,mosque,668,0.003969555
3183,3183,Image of English Springer,English Springer,6393,worm fence,912,0.10429799,patio,706,0.10007638,lakeside,975,0.07917629,peacock,84,0.054856554,stone wall,825,0.0347117,park bench,703,0.03073865,valley,979,0.019323107,maze,646,0.012556638,sandbar,977,0.008298515,leatherback turtle,34,0.006566527
3184,3184,Image of English Springer,English Springer,8864,window shade,905,0.049530935,solar dish,807,0.038277294,window screen,904,0.031719264,mobile home,660,0.016800048,brass,458,0.012403115,sliding door,799,0.012363703,dishrag,533,0.01199913,prayer rug,741,0.009645157,recreational vehicle,757,0.009178828,chainlink fence,489,0.008217455
3185,3185,Image of English Springer,English Springer,8617,patio,706,0.27745175,mobile home,660,0.13831219,sliding door,799,0.026533954,library,624,0.016260691,greenhouse,580,0.010374686,bookcase,453,0.010286244,picket fence,716,0.0090888785,desk,526,0.008319459,swing,843,0.0062421462,dining table,532,0.004399528
3186,3186,Image of English Springer,English Springer,7915,manhole cover,640,0.046787933,pillow,721,0.033208527,pitcher,725,0.032266274,tray,868,0.029834606,fire screen,556,0.017891658,rocking chair,765,0.011399067,apron,411,0.01104111,book jacket,921,0.01079626,handkerchief,591,0.010280546,buckle,464,0.009006401
3187,3187,Image of English Springer,English Springer,6992,thimble,855,0.062966816,bookcase,453,0.04246146,medicine chest,648,0.030750327,vending machine,886,0.027988289,brass,458,0.023709293,book jacket,921,0.023501886,library,624,0.020901088,switch,844,0.019183481,window screen,904,0.016175075,tape player,848,0.011718395
3188,3188,Image of English Springer,English Springer,4318,greenhouse,580,0.11349527,mobile home,660,0.09383688,picket fence,716,0.042560626,patio,706,0.037710976,barn,425,0.029569836,thatch,853,0.015839705,swing,843,0.014031421,boathouse,449,0.011553115,lawn mower,621,0.010582893,barrow,428,0.010294882
3189,3189,Image of English Springer,English Springer,8580,barbershop,424,0.48478243,barn,425,0.08258775,mobile home,660,0.05781224,grocery store,582,0.025001135,cinema,498,0.024755435,tobacco shop,860,0.019891558,chainlink fence,489,0.015919812,fire engine,555,0.009633036,trailer truck,867,0.007416792,forklift,561,0.0067176353
3190,3190,Image of English Springer,English Springer,5483,dock,536,0.13897061,pier,718,0.090569414,breakwater,460,0.049630336,seashore,978,0.04018183,lakeside,975,0.020255955,promontory,976,0.012280633,aircraft carrier,403,0.011704589,liner,628,0.011572595,beacon,437,0.011043208,crane,517,0.010189188
3191,3191,Image of English Springer,English Springer,7089,palace,698,0.55160254,castle,483,0.0064570587,library,624,0.004205994,scorpion,71,0.0031447639,hand-held computer,590,0.002982828,stopwatch,826,0.0021790434,triumphal arch,873,0.0017548574,Norfolk terrier,185,0.0017253811,goose,99,0.0016331569,plate rack,729,0.0016290743
3192,3192,Image of English Springer,English Springer,9101,bookcase,453,0.05813146,library,624,0.057669863,abacus,398,0.01904946,prayer rug,741,0.017818084,bookshop,454,0.016790135,cassette,481,0.015910333,comic book,917,0.013460116,packet,692,0.012786316,tobacco shop,860,0.00923696,wallet,893,0.008935772
3193,3193,Image of English Springer,English Springer,2738,turnstile,877,0.2484464,radio,754,0.038405377,mailbox,637,0.019128934,carpenter's kit,477,0.017265785,screwdriver,784,0.015087794,prayer rug,741,0.010966491,accordion,401,0.010121169,wardrobe,894,0.010096963,safe,771,0.008764792,tobacco shop,860,0.008700514
3194,3194,Image of English Springer,English Springer,8653,mailbox,637,0.05084498,crate,519,0.0417357,tray,868,0.027870927,pillow,721,0.022566326,medicine chest,648,0.021558464,bookshop,454,0.01972693,picket fence,716,0.016468052,envelope,549,0.015931321,book jacket,921,0.01508322,birdhouse,448,0.01441494
3195,3195,Image of English Springer,English Springer,5898,picket fence,716,0.08421855,patio,706,0.06595246,church,497,0.055014238,window screen,904,0.032806423,library,624,0.022003649,tile roof,858,0.017951678,greenhouse,580,0.014697682,flagpole,557,0.013167832,mobile home,660,0.009810308,lakeside,975,0.008909839
3196,3196,Image of English Springer,English Springer,1405,boathouse,449,0.09340338,picket fence,716,0.0910862,greenhouse,580,0.03985452,mobile home,660,0.03526488,barn,425,0.028032532,window screen,904,0.016152842,patio,706,0.015681762,bannister,421,0.013507879,sliding door,799,0.011886075,window shade,905,0.011361808
3197,3197,Image of English Springer,English Springer,5922,lumbermill,634,0.0902247,freight car,565,0.08607039,worm fence,912,0.05416978,boathouse,449,0.0346521,dam,525,0.028497115,lakeside,975,0.024719592,electric locomotive,547,0.017077608,viaduct,888,0.014831974,passenger car,705,0.01079555,pier,718,0.010767434
3198,3198,Image of English Springer,English Springer,6003,prayer rug,741,0.050770473,maze,646,0.041827228,pillow,721,0.032619484,jigsaw puzzle,611,0.030403163,chainlink fence,489,0.027732585,doormat,539,0.018908223,swimming trunks,842,0.017268887,book jacket,921,0.016027745,street sign,919,0.014682806,handkerchief,591,0.014025568
3199,3199,Image of English Springer,English Springer,9059,restaurant,762,0.12539661,barbershop,424,0.10190162,patio,706,0.048475612,parking meter,704,0.041147035,tobacco shop,860,0.030964663,bakery,415,0.0304599,bookshop,454,0.03038993,window shade,905,0.03004824,sliding door,799,0.02330111,mailbox,637,0.021622399
3200,3200,Image of English Springer,English Springer,8409,tile roof,858,0.12542368,window screen,904,0.08368144,picket fence,716,0.08256699,patio,706,0.04233591,dome,538,0.026194904,window shade,905,0.025918322,library,624,0.01585912,sliding door,799,0.013179737,rain barrel,756,0.012124623,bakery,415,0.007271649
3201,3201,Image of English Springer,English Springer,7566,shopping cart,791,0.082217395,window shade,905,0.065944314,window screen,904,0.02936647,crane,517,0.016386796,chainlink fence,489,0.012332894,radiator,753,0.011438438,fountain,562,0.011241741,pier,718,0.009114452,traffic light,920,0.007786072,cab,468,0.007411319
3202,3202,Image of English Springer,English Springer,3495,patio,706,0.34508875,ashcan,412,0.020237224,sundial,835,0.014673702,pot,738,0.010026418,grocery store,582,0.0077601257,steel drum,822,0.0065010916,brass,458,0.005508949,lakeside,975,0.0048008068,tub,876,0.0047411798,fountain,562,0.004492135
3203,3203,Image of English Springer,English Springer,4324,spider web,815,0.26851988,shower curtain,794,0.13772067,night snake,60,0.058594562,quilt,750,0.022266343,head cabbage,936,0.012339316,manhole cover,640,0.0063184686,pillow,721,0.0063091638,umbrella,879,0.005800985,envelope,549,0.00556989,purse,748,0.005525842
3204,3204,Image of English Springer,English Springer,6110,restaurant,762,0.053746868,yurt,915,0.03507442,carousel,476,0.025607623,mobile home,660,0.021679197,greenhouse,580,0.021080485,patio,706,0.020781519,lakeside,975,0.01609493,boathouse,449,0.014940631,picket fence,716,0.014882869,umbrella,879,0.01076007
3205,3205,Image of English Springer,English Springer,8047,mobile home,660,0.28569505,patio,706,0.045556642,library,624,0.012821836,church,497,0.011761875,flagpole,557,0.011541742,window screen,904,0.0115040485,lakeside,975,0.008963037,picket fence,716,0.0086117005,mailbox,637,0.0074786562,planetarium,727,0.0067069125
3206,3206,Image of English Springer,English Springer,5946,bannister,421,0.12565394,greenhouse,580,0.09101291,bookshop,454,0.05974558,window shade,905,0.04019187,thatch,853,0.0311042,library,624,0.027147943,picket fence,716,0.017466443,flagpole,557,0.01657911,window screen,904,0.015716692,palace,698,0.0154800005
3207,3207,Image of English Springer,English Springer,4789,bookshop,454,0.046838734,patio,706,0.04480742,palace,698,0.03971037,mailbox,637,0.03438126,thatch,853,0.022374488,tile roof,858,0.022152424,dome,538,0.02090313,window shade,905,0.019809444,sundial,835,0.019229343,tobacco shop,860,0.01618028
3208,3208,Image of English Springer,English Springer,1397,window shade,905,0.06553313,window screen,904,0.033599023,patio,706,0.027373197,freight car,565,0.02208103,greenhouse,580,0.01968293,maze,646,0.01664093,sliding door,799,0.012884683,mailbox,637,0.012458482,unicycle,880,0.012458426,ashcan,412,0.011344122
3209,3209,Image of English Springer,English Springer,5401,upright,881,0.06610998,grand piano,579,0.05300083,accordion,401,0.037743717,pencil box,709,0.021032287,palace,698,0.020784035,theater curtain,854,0.013040357,prayer rug,741,0.012738031,rule,769,0.01163848,confectionery,509,0.009331945,organ,687,0.009144293
3210,3210,Image of English Springer,English Springer,9768,picket fence,716,0.2046935,greenhouse,580,0.084865555,patio,706,0.037133895,bannister,421,0.0072019887,mobile home,660,0.006616714,boathouse,449,0.00652376,palace,698,0.0063944133,flagpole,557,0.0057273335,church,497,0.0055498267,planetarium,727,0.005177526
3211,3211,Image of English Springer,English Springer,5597,patio,706,0.09285738,picket fence,716,0.068701394,window screen,904,0.028494442,barn,425,0.024753327,mobile home,660,0.022356322,boathouse,449,0.017332725,tile roof,858,0.016732782,library,624,0.012595121,greenhouse,580,0.012246055,church,497,0.01100752
3212,3212,Image of English Springer,English Springer,9534,picket fence,716,0.22153652,worm fence,912,0.15555309,patio,706,0.023199907,prison,743,0.02074192,lakeside,975,0.020548008,boathouse,449,0.018506238,maze,646,0.011946127,pole,733,0.010905108,flagpole,557,0.010163191,mobile home,660,0.008542003
3213,3213,Image of English Springer,English Springer,5694,picket fence,716,0.07781833,patio,706,0.07306633,mobile home,660,0.06713972,window screen,904,0.026321659,sliding door,799,0.017556224,rain barrel,756,0.014981989,beacon,437,0.01085983,boathouse,449,0.010381989,tile roof,858,0.009052489,pot,738,0.008752097
3214,3214,Image of English Springer,English Springer,4414,limousine,627,0.038670287,patio,706,0.03321699,mobile home,660,0.019568244,lakeside,975,0.01920277,pole,733,0.015540958,golfcart,575,0.015275091,safety pin,772,0.014747343,prison,743,0.014599515,vacuum,882,0.013841856,convertible,511,0.013282609
3215,3215,Image of English Springer,English Springer,9035,library,624,0.3562571,bookcase,453,0.038288776,bookshop,454,0.016852496,prison,743,0.0084232995,chainlink fence,489,0.006480086,suspension bridge,839,0.004788633,breakwater,460,0.0042896774,container ship,510,0.0030537245,confectionery,509,0.0027149925,balance beam,416,0.002635816
3216,3216,Image of English Springer,English Springer,2272,window screen,904,0.13009326,entertainment center,548,0.07868354,sliding door,799,0.0762571,window shade,905,0.055138223,china cabinet,495,0.046944357,tobacco shop,860,0.017641058,barbershop,424,0.016350556,mobile home,660,0.01407594,wardrobe,894,0.013711542,yurt,915,0.012771662
3217,3217,Image of English Springer,English Springer,4964,lakeside,975,0.37650183,palace,698,0.041552912,patio,706,0.028918702,fountain,562,0.020622551,park bench,703,0.018555174,greenhouse,580,0.018167166,library,624,0.017756155,boathouse,449,0.015314253,buckeye,990,0.015215922,picket fence,716,0.012436009
3218,3218,Image of English Springer,English Springer,9371,doormat,539,0.11235597,carton,478,0.06652365,packet,692,0.06240147,wallet,893,0.049458362,tray,868,0.031895038,nail,677,0.03139686,window screen,904,0.018488787,spider web,815,0.013199076,manhole cover,640,0.012176322,hamper,588,0.010514937
3219,3219,Image of English Springer,English Springer,3717,folding chair,559,0.19716349,rocking chair,765,0.09741127,swing,843,0.012677999,throne,857,0.010928222,park bench,703,0.00923967,bannister,421,0.0045518735,guillotine,583,0.003948229,studio couch,831,0.003439732,sewing machine,786,0.002943409,desk,526,0.0026947244
3220,3220,Image of English Springer,English Springer,1658,prayer rug,741,0.45456234,dishrag,533,0.055628106,handkerchief,591,0.032646284,pillow,721,0.014422999,wool,911,0.009748573,quilt,750,0.0052706166,stole,824,0.00426761,mailbag,636,0.00406111,maze,646,0.003756688,doormat,539,0.0028362551
3221,3221,Image of English Springer,English Springer,7909,shopping cart,791,0.2839705,umbrella,879,0.05227741,maze,646,0.032185916,jigsaw puzzle,611,0.025508037,shopping basket,790,0.01963228,tray,868,0.012927159,prayer rug,741,0.010615772,pillow,721,0.01027156,comic book,917,0.006299737,apron,411,0.006280349
3222,3222,Image of English Springer,English Springer,6141,sliding door,799,0.15811221,patio,706,0.058034502,library,624,0.0538588,window shade,905,0.04001729,prison,743,0.019674268,home theater,598,0.016667213,bannister,421,0.016637016,microwave,651,0.01205785,shoji,789,0.010423008,window screen,904,0.00927655
