,case_number,prompt,label_str,evaluation_seed,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5,category_top6,index_top6,scores_top6,category_top7,index_top7,scores_top7,category_top8,index_top8,scores_top8,category_top9,index_top9,scores_top9,category_top10,index_top10,scores_top10
3130,3130,Image of English Springer,English Springer,7066,park bench,703,0.1424355,folding chair,559,0.039236296,patio,706,0.02999539,rocking chair,765,0.015550214,dining table,532,0.010510488,hook,600,0.010430008,barrow,428,0.009728465,studio couch,831,0.008839982,shopping cart,791,0.008255595,plow,730,0.008129511
3131,3131,Image of English Springer,English Springer,5348,barn,425,0.078212395,boathouse,449,0.04600038,maze,646,0.03681096,prison,743,0.03451118,tile roof,858,0.02826381,church,497,0.028147604,picket fence,716,0.025728753,stone wall,825,0.024189988,patio,706,0.017237894,beacon,437,0.016355937
3132,3132,Image of English Springer,English Springer,6052,window screen,904,0.12883125,brass,458,0.042605843,sliding door,799,0.021102384,window shade,905,0.016049722,television,851,0.013974303,monitor,664,0.013896839,mailbox,637,0.013012372,tobacco shop,860,0.0110392105,park bench,703,0.010920978,fire screen,556,0.010342795
3133,3133,Image of English Springer,English Springer,1835,bow,456,0.07233354,apron,411,0.027646014,ocarina,684,0.025111953,matchstick,644,0.022015683,quill,749,0.020535437,mousetrap,674,0.018222583,buckle,464,0.015986573,canoe,472,0.013518462,bolo tie,451,0.013389396,shield,787,0.012641203
3134,3134,Image of English Springer,English Springer,4209,barn,425,0.33964798,picket fence,716,0.014673618,mobile home,660,0.008846106,church,497,0.00841951,boathouse,449,0.006584459,worm fence,912,0.005729676,lumbermill,634,0.00449163,lawn mower,621,0.0029697188,greenhouse,580,0.0028867486,tile roof,858,0.0028412621
3135,3135,Image of English Springer,English Springer,3446,Brittany spaniel,215,0.19601141,Welsh springer spaniel,218,0.09973875,basset,161,0.090675265,English setter,212,0.03445993,Ibizan hound,173,0.026648335,whippet,172,0.022190982,English springer,217,0.018568758,German short-haired pointer,210,0.010983248,Saluki,176,0.008912813,clumber,216,0.0077696876
3136,3136,Image of English Springer,English Springer,8860,seashore,978,0.12245625,promontory,976,0.06354116,hay,958,0.016510831,lakeside,975,0.010675926,beacon,437,0.010506123,cliff,972,0.010076978,sandbar,977,0.006916415,barn,425,0.006607213,breakwater,460,0.005623995,valley,979,0.0045320075
3137,3137,Image of English Springer,English Springer,7365,pot,738,0.14989711,buckeye,990,0.040179808,greenhouse,580,0.035734873,park bench,703,0.03480582,barrow,428,0.03117426,patio,706,0.016030148,stone wall,825,0.015397841,picket fence,716,0.013600443,worm fence,912,0.011005448,birdhouse,448,0.010218682
3138,3138,Image of English Springer,English Springer,9433,crate,519,0.6182326,window screen,904,0.07883157,fire screen,556,0.021972025,chainlink fence,489,0.013639597,mousetrap,674,0.009253886,binder,446,0.007783688,stone wall,825,0.0059926556,vault,884,0.005594393,brass,458,0.004930651,Petri dish,712,0.004724268
3139,3139,Image of English Springer,English Springer,4520,altar,406,0.17233112,hoopskirt,601,0.111768275,gown,578,0.06908915,overskirt,689,0.058460046,cloak,501,0.053908873,vestment,887,0.020167038,pedestal,708,0.014875621,groom,982,0.008410921,pot,738,0.008121893,abaya,399,0.0066312286
3140,3140,Image of English Springer,English Springer,9168,vault,884,0.046174552,palace,698,0.044015862,carousel,476,0.032491326,church,497,0.028065706,altar,406,0.023519086,dome,538,0.022257272,French horn,566,0.018879184,eel,390,0.018838508,library,624,0.016674262,pole,733,0.009854994
3141,3141,Image of English Springer,English Springer,7039,castle,483,0.34096986,palace,698,0.09456682,maze,646,0.018933004,monastery,663,0.018129071,lakeside,975,0.013370382,library,624,0.012021644,fountain,562,0.005899858,rapeseed,984,0.0055717006,church,497,0.005127201,maypole,645,0.0047560935
3142,3142,Image of English Springer,English Springer,5281,envelope,549,0.6440808,wallet,893,0.059909105,packet,692,0.007797408,binder,446,0.006045218,rubber eraser,767,0.0057713785,rule,769,0.005518038,pencil box,709,0.0054423152,letter opener,623,0.005255827,purse,748,0.0044304994,book jacket,921,0.0043276646
3143,3143,Image of English Springer,English Springer,6912,doormat,539,0.06851706,flagpole,557,0.051847786,crate,519,0.0463258,brass,458,0.034694716,window screen,904,0.021728719,tray,868,0.01973398,shoji,789,0.011879154,hamper,588,0.011615328,chest,492,0.010084239,carpenter's kit,477,0.009091809
3144,3144,Image of English Springer,English Springer,2725,pillow,721,0.15751933,envelope,549,0.07240808,handkerchief,591,0.046947785,wallet,893,0.027835622,tray,868,0.025065193,jigsaw puzzle,611,0.021381734,scoreboard,781,0.015879145,menu,922,0.014668917,rule,769,0.014208585,pencil box,709,0.013271302
3145,3145,Image of English Springer,English Springer,8072,lakeside,975,0.30724487,boathouse,449,0.03560411,picket fence,716,0.027235666,maze,646,0.026936686,palace,698,0.02610448,greenhouse,580,0.017761925,mobile home,660,0.01398617,library,624,0.013929229,worm fence,912,0.012636721,sandbar,977,0.008789755
3146,3146,Image of English Springer,English Springer,3714,envelope,549,0.19960995,packet,692,0.13916798,wallet,893,0.122983105,binder,446,0.06673221,handkerchief,591,0.040038966,tray,868,0.033142414,shower curtain,794,0.022159684,book jacket,921,0.012932353,swimming trunks,842,0.008003332,carton,478,0.007973228
3147,3147,Image of English Springer,English Springer,9786,patio,706,0.17383352,sliding door,799,0.13043204,guillotine,583,0.064952135,turnstile,877,0.013309564,bannister,421,0.012709103,greenhouse,580,0.01246372,pot,738,0.010502433,window screen,904,0.0090639135,rain barrel,756,0.007918035,shoji,789,0.0076367524
3148,3148,Image of English Springer,English Springer,3145,studio couch,831,0.4597427,pillow,721,0.012787558,table lamp,846,0.007861255,china cabinet,495,0.007790153,quilt,750,0.006782618,wall clock,892,0.0067403372,four-poster,564,0.0060524605,rocking chair,765,0.005667868,window shade,905,0.0052385274,dining table,532,0.004488656
3149,3149,Image of English Springer,English Springer,7514,wall clock,892,0.057570554,tray,868,0.031055545,barometer,426,0.022605674,pencil box,709,0.02215958,handkerchief,591,0.015583112,comic book,917,0.014066583,prayer rug,741,0.0138274385,slot,800,0.012779682,envelope,549,0.01092664,pencil sharpener,710,0.010921814
3150,3150,Image of English Springer,English Springer,2563,library,624,0.408611,prison,743,0.18808012,liner,628,0.013561177,container ship,510,0.004011658,lumbermill,634,0.0036427246,bookshop,454,0.0036306167,vault,884,0.0035155802,bookcase,453,0.003347775,grocery store,582,0.0030781014,barrel,427,0.0019261007
3151,3151,Image of English Springer,English Springer,1062,spatula,813,0.07733142,apron,411,0.04734696,wooden spoon,910,0.042275798,ocarina,684,0.032235608,pillow,721,0.013056048,jersey,610,0.0130497115,safety pin,772,0.008243651,paintbrush,696,0.0075542373,screwdriver,784,0.0072816005,mailbag,636,0.0065040886
3152,3152,Image of English Springer,English Springer,3297,crate,519,0.5647908,chest,492,0.007916369,rule,769,0.003799623,chiffonier,493,0.0031063298,carton,478,0.0025660936,park bench,703,0.0016709373,brass,458,0.0013761572,lumbermill,634,0.0012456696,accordion,401,0.0011885666,marimba,642,0.0010663936
3153,3153,Image of English Springer,English Springer,8135,lakeside,975,0.05913092,maze,646,0.035694446,bannister,421,0.02395058,worm fence,912,0.014771346,turnstile,877,0.014463173,yurt,915,0.014130843,stone wall,825,0.012348635,pole,733,0.010493079,barn,425,0.01008603,birdhouse,448,0.009012322
3154,3154,Image of English Springer,English Springer,7480,quilt,750,0.19460018,apron,411,0.11869618,shower curtain,794,0.048996046,bib,443,0.022059396,pillow,721,0.018629577,sweatshirt,841,0.015912304,spider web,815,0.012564262,jersey,610,0.010791458,studio couch,831,0.010428258,folding chair,559,0.009518478
3155,3155,Image of English Springer,English Springer,5684,park bench,703,0.11884603,worm fence,912,0.10644774,lakeside,975,0.029030506,barn,425,0.019891152,boathouse,449,0.01793467,apiary,410,0.016928352,stone wall,825,0.014631473,obelisk,682,0.011775133,rapeseed,984,0.010475362,mailbox,637,0.009546637
3156,3156,Image of English Springer,English Springer,4141,jigsaw puzzle,611,0.13932833,wardrobe,894,0.051274344,window screen,904,0.040793147,book jacket,921,0.024504034,window shade,905,0.01843271,television,851,0.015595367,brass,458,0.01491115,shoji,789,0.013755699,monitor,664,0.01333151,comic book,917,0.012362926
3157,3157,Image of English Springer,English Springer,4380,worm fence,912,0.18890703,stone wall,825,0.052166067,barn,425,0.015750287,park bench,703,0.014445646,mailbox,637,0.012794852,viaduct,888,0.012067745,picket fence,716,0.00960105,lakeside,975,0.009566007,pole,733,0.008975256,dam,525,0.0080607915
3158,3158,Image of English Springer,English Springer,5529,window shade,905,0.11766233,library,624,0.11406737,prison,743,0.10167771,window screen,904,0.0835564,flagpole,557,0.04220149,palace,698,0.028362438,sliding door,799,0.017632036,picket fence,716,0.01667671,tile roof,858,0.015848795,dome,538,0.012919737
3159,3159,Image of English Springer,English Springer,4060,sliding door,799,0.37314397,window screen,904,0.017137315,patio,706,0.014180118,wardrobe,894,0.008738887,shoji,789,0.0058047757,limousine,627,0.0057630152,boathouse,449,0.004381307,bookcase,453,0.004247746,safe,771,0.0040789656,streetcar,829,0.0039876015
3160,3160,Image of English Springer,English Springer,4306,window screen,904,0.11214087,Christmas stocking,496,0.07305776,mailbag,636,0.06663808,bib,443,0.050057985,wool,911,0.04960639,stole,824,0.03334027,apron,411,0.024207054,poncho,735,0.015551079,miniskirt,655,0.011564221,handkerchief,591,0.010790361
3161,3161,Image of English Springer,English Springer,3797,prayer rug,741,0.27176893,book jacket,921,0.12051155,comic book,917,0.049631644,wallet,893,0.018942906,packet,692,0.014375201,tray,868,0.01067596,maze,646,0.0097145,jigsaw puzzle,611,0.009452632,buckle,464,0.007517431,envelope,549,0.006918967
3162,3162,Image of English Springer,English Springer,2841,ashcan,412,0.0778901,bucket,463,0.058614764,washbasin,896,0.04815772,mailbox,637,0.04695105,umbrella,879,0.034662057,folding chair,559,0.022898309,swab,840,0.014486752,wall clock,892,0.0135735385,brass,458,0.010846199,barrel,427,0.010785267
3163,3163,Image of English Springer,English Springer,6398,barn,425,0.23408465,boathouse,449,0.05574721,worm fence,912,0.020033978,church,497,0.014137559,greenhouse,580,0.012643757,mobile home,660,0.010336925,lakeside,975,0.009450468,patio,706,0.0072555714,geyser,974,0.006193201,picket fence,716,0.0053112
3164,3164,Image of English Springer,English Springer,1597,worm fence,912,0.42291787,lakeside,975,0.03250525,park bench,703,0.02991283,geyser,974,0.029018454,bannister,421,0.020640876,fountain,562,0.014955362,steam locomotive,820,0.01463696,valley,979,0.009038819,lumbermill,634,0.008002185,greenhouse,580,0.007997682
3165,3165,Image of English Springer,English Springer,5192,shield,787,0.11074295,brass,458,0.036316562,tray,868,0.028939484,mailbox,637,0.028721124,wall clock,892,0.024404945,barometer,426,0.022818128,maze,646,0.022231115,book jacket,921,0.017180534,packet,692,0.013123803,sundial,835,0.012026534
3166,3166,Image of English Springer,English Springer,6619,cliff,972,0.15715085,promontory,976,0.094281346,alp,970,0.038970802,valley,979,0.019057812,megalith,649,0.0070709167,stone wall,825,0.006088021,beacon,437,0.0057743494,castle,483,0.004487466,ibex,350,0.0043204636,marmot,336,0.00424747
3167,3167,Image of English Springer,English Springer,5578,picket fence,716,0.3468783,bicycle-built-for-two,444,0.081875585,mountain bike,671,0.059260745,tricycle,870,0.019010607,worm fence,912,0.016934155,crash helmet,518,0.0036551189,lawn mower,621,0.0027303651,unicycle,880,0.0027089207,dogsled,537,0.0024273337,parking meter,704,0.0022795917
3168,3168,Image of English Springer,English Springer,4493,prayer rug,741,0.48168314,handkerchief,591,0.018485446,pillow,721,0.012406946,quilt,750,0.0056851534,apron,411,0.004323249,maze,646,0.0038978863,tray,868,0.0030267152,dining table,532,0.002653232,studio couch,831,0.0026440336,jigsaw puzzle,611,0.0025928477
3169,3169,Image of English Springer,English Springer,2095,stone wall,825,0.4011649,megalith,649,0.00537108,grocery store,582,0.0026328221,tray,868,0.0019263094,weasel,356,0.0018626441,crayfish,124,0.001744497,confectionery,509,0.00160989,broom,462,0.0015876215,ptarmigan,81,0.0015783923,thatch,853,0.0014990886
3170,3170,Image of English Springer,English Springer,5065,park bench,703,0.16443148,umbrella,879,0.11332557,jigsaw puzzle,611,0.015693558,worm fence,912,0.014557815,window shade,905,0.011300823,tennis ball,852,0.011299429,scuba diver,983,0.010964592,swimming trunks,842,0.010272492,coral reef,973,0.010254765,goldfish,1,0.009688627
3171,3171,Image of English Springer,English Springer,6431,window screen,904,0.0957332,sliding door,799,0.08356798,medicine chest,648,0.06333374,entertainment center,548,0.033237286,doormat,539,0.028808085,wardrobe,894,0.028161915,window shade,905,0.00922937,fire screen,556,0.009003021,barometer,426,0.0063859085,television,851,0.0062316637
3172,3172,Image of English Springer,English Springer,6536,crate,519,0.039312486,bookcase,453,0.038512044,brass,458,0.03733534,library,624,0.03702542,plate rack,729,0.032860145,radio,754,0.02780964,slide rule,798,0.021933332,organ,687,0.01588321,freight car,565,0.013925674,file,553,0.011964402
3173,3173,Image of English Springer,English Springer,1926,poncho,735,0.04906133,prayer rug,741,0.044328313,nail,677,0.03081843,cardigan,474,0.03012974,cloak,501,0.029513817,wool,911,0.02224248,maze,646,0.02024626,fire screen,556,0.011860317,velvet,885,0.0094994735,shower curtain,794,0.009366656
3174,3174,Image of English Springer,English Springer,9251,prayer rug,741,0.31938735,jigsaw puzzle,611,0.041732885,book jacket,921,0.020997955,manhole cover,640,0.019178458,comic book,917,0.017740928,pillow,721,0.015365516,altar,406,0.015013358,brass,458,0.014072048,handkerchief,591,0.008806588,tray,868,0.006608093
3175,3175,Image of English Springer,English Springer,1905,valley,979,0.22275215,dam,525,0.06992136,lakeside,975,0.05587063,promontory,976,0.04075434,maze,646,0.025535395,castle,483,0.017721329,viaduct,888,0.012452891,alp,970,0.011284996,seashore,978,0.010927618,volcano,980,0.008118081
3176,3176,Image of English Springer,English Springer,5278,jigsaw puzzle,611,0.049936444,prayer rug,741,0.031014012,wool,911,0.017003432,doormat,539,0.015833763,window screen,904,0.015043227,bib,443,0.014843669,umbrella,879,0.011226804,chainlink fence,489,0.01066207,shower curtain,794,0.009396236,picket fence,716,0.009356797
3177,3177,Image of English Springer,English Springer,8180,boathouse,449,0.08903341,window screen,904,0.04835322,tile roof,858,0.035477158,picket fence,716,0.025546689,lakeside,975,0.024219798,library,624,0.018543772,solar dish,807,0.017195916,sandbar,977,0.014417726,lumbermill,634,0.012839002,flagpole,557,0.012254566
3178,3178,Image of English Springer,English Springer,6489,apron,411,0.18018965,kimono,614,0.05631346,pillow,721,0.054047257,velvet,885,0.025539087,mailbag,636,0.023896487,swimming trunks,842,0.021044804,bib,443,0.019974288,backpack,414,0.018932605,wallet,893,0.017891575,diaper,529,0.01701084
3179,3179,Image of English Springer,English Springer,9785,plate rack,729,0.030922053,safety pin,772,0.02995331,carton,478,0.022485549,chime,494,0.022404306,bow,456,0.019392498,panpipe,699,0.010423957,hook,600,0.009205773,coil,506,0.007975441,carpenter's kit,477,0.0076360814,broom,462,0.006982407
3180,3180,Image of English Springer,English Springer,2503,maze,646,0.14473143,stone wall,825,0.056111433,patio,706,0.019416528,lumbermill,634,0.017225863,mobile home,660,0.01471991,boathouse,449,0.013136829,castle,483,0.008961355,alp,970,0.008892296,coil,506,0.0083574075,tile roof,858,0.007376483
3181,3181,Image of English Springer,English Springer,8569,manhole cover,640,0.21641211,shield,787,0.05529514,pillow,721,0.043970898,brass,458,0.041586105,tray,868,0.04093825,comic book,917,0.031879887,apron,411,0.020920632,buckle,464,0.019723179,backpack,414,0.015007236,bolo tie,451,0.013472682
3182,3182,Image of English Springer,English Springer,9310,lakeside,975,0.054328207,suspension bridge,839,0.043119874,shopping cart,791,0.042274147,American egret,132,0.023348797,American alligator,50,0.020518161,crane bird,134,0.014569313,worm fence,912,0.013500372,boathouse,449,0.012121086,white wolf,270,0.011892315,white stork,127,0.011812717
3183,3183,Image of English Springer,English Springer,6393,castle,483,0.121600114,viaduct,888,0.08435425,dam,525,0.073512,valley,979,0.024459995,prison,743,0.023355877,steel arch bridge,821,0.01721027,breakwater,460,0.017009713,cliff,972,0.01620388,stone wall,825,0.01570179,suspension bridge,839,0.011805106
3184,3184,Image of English Springer,English Springer,8864,lighter,626,0.3116174,switch,844,0.041218646,hook,600,0.019438794,can opener,473,0.01902752,padlock,695,0.017168023,soap dispenser,804,0.0128870765,seat belt,785,0.012116779,buckle,464,0.0083721,cellular telephone,487,0.007819421,binder,446,0.0072561842
3185,3185,Image of English Springer,English Springer,8617,mobile home,660,0.11369734,patio,706,0.08528464,crib,520,0.041149046,picket fence,716,0.01711974,turnstile,877,0.015964756,swing,843,0.014780945,sliding door,799,0.013911818,greenhouse,580,0.01349276,cradle,516,0.011742585,bannister,421,0.009695676
3186,3186,Image of English Springer,English Springer,7915,manhole cover,640,0.23112658,comic book,917,0.09181795,book jacket,921,0.052273232,sweatshirt,841,0.01929922,tray,868,0.018074742,apron,411,0.014906039,jersey,610,0.013267705,wallet,893,0.012813727,pillow,721,0.011769039,envelope,549,0.009065601
3187,3187,Image of English Springer,English Springer,6992,tray,868,0.16705313,brass,458,0.039012562,jigsaw puzzle,611,0.018712962,book jacket,921,0.016085656,medicine chest,648,0.013776536,web site,916,0.012874127,menu,922,0.010835004,triumphal arch,873,0.010650477,monitor,664,0.007853956,monastery,663,0.0074841855
3188,3188,Image of English Springer,English Springer,4318,greenhouse,580,0.27610767,picket fence,716,0.019353423,window screen,904,0.016623778,pot,738,0.011451745,mobile home,660,0.011302001,library,624,0.010123605,patio,706,0.00905858,daisy,985,0.0066069774,planetarium,727,0.0054457006,passenger car,705,0.005269775
3189,3189,Image of English Springer,English Springer,8580,boathouse,449,0.19962116,barn,425,0.09495588,mobile home,660,0.03491634,chainlink fence,489,0.026125295,window shade,905,0.023073006,picket fence,716,0.014999096,window screen,904,0.012774428,greenhouse,580,0.012265079,paddlewheel,694,0.01145144,beacon,437,0.011027353
3190,3190,Image of English Springer,English Springer,5483,promontory,976,0.1744219,breakwater,460,0.074609496,lakeside,975,0.0733946,beacon,437,0.03937261,cliff,972,0.037564307,seashore,978,0.036721297,dam,525,0.02439587,dock,536,0.015359491,sandbar,977,0.013127684,boathouse,449,0.012928697
3191,3191,Image of English Springer,English Springer,7089,rocking chair,765,0.19034228,vault,884,0.040980604,streetcar,829,0.030249845,sliding door,799,0.0164808,church,497,0.0157365,passenger car,705,0.011536854,palace,698,0.010918779,turnstile,877,0.010792714,prison,743,0.010005593,patio,706,0.007390372
3192,3192,Image of English Springer,English Springer,9101,pillow,721,0.086105555,prayer rug,741,0.060340595,apron,411,0.032029126,handkerchief,591,0.022919727,velvet,885,0.021943288,jigsaw puzzle,611,0.02105457,shower curtain,794,0.02038901,quilt,750,0.019274278,wool,911,0.018207315,mailbag,636,0.011133881
3193,3193,Image of English Springer,English Springer,2738,window screen,904,0.3134146,window shade,905,0.0358723,barbershop,424,0.01692957,tobacco shop,860,0.016902648,bookshop,454,0.016505186,china cabinet,495,0.016089318,cinema,498,0.0147680845,bakery,415,0.014160696,brass,458,0.011615859,tile roof,858,0.009468382
3194,3194,Image of English Springer,English Springer,8653,street sign,919,0.13155007,bookshop,454,0.059130337,brass,458,0.048215527,barbershop,424,0.047441516,doormat,539,0.044223137,mailbox,637,0.021222912,barometer,426,0.020148093,parking meter,704,0.01982449,bakery,415,0.018864809,tobacco shop,860,0.017044032
3195,3195,Image of English Springer,English Springer,5898,lakeside,975,0.27015278,valley,979,0.12350733,boathouse,449,0.043856956,cliff,972,0.029040447,dam,525,0.02789501,promontory,976,0.020251594,sandbar,977,0.016418103,paddle,693,0.009630467,canoe,472,0.009572124,seashore,978,0.00861527
3196,3196,Image of English Springer,English Springer,1405,palace,698,0.079823576,throne,857,0.06925385,cinema,498,0.03353365,triumphal arch,873,0.032944568,brass,458,0.02986028,tray,868,0.024541816,prayer rug,741,0.021175548,vault,884,0.017842548,altar,406,0.01631556,chest,492,0.014218699
3197,3197,Image of English Springer,English Springer,5922,valley,979,0.128311,lakeside,975,0.07529521,alp,970,0.06789722,rapeseed,984,0.04085642,volcano,980,0.027872555,barn,425,0.025614336,cliff,972,0.01637484,worm fence,912,0.015415053,bison,347,0.015124735,hay,958,0.014162172
3198,3198,Image of English Springer,English Springer,6003,maze,646,0.09699185,umbrella,879,0.06295819,folding chair,559,0.042881135,prayer rug,741,0.030388638,jigsaw puzzle,611,0.02125435,window screen,904,0.019513505,book jacket,921,0.01902636,shower curtain,794,0.018405013,tile roof,858,0.014072822,comic book,917,0.013766945
3199,3199,Image of English Springer,English Springer,9059,restaurant,762,0.13094462,patio,706,0.052547082,bookshop,454,0.04236141,mailbox,637,0.04087179,barbershop,424,0.03638987,bakery,415,0.029788138,tile roof,858,0.029404212,tobacco shop,860,0.029351301,parking meter,704,0.02768399,window screen,904,0.025160352
3200,3200,Image of English Springer,English Springer,8409,safe,771,0.21125172,television,851,0.023526838,combination lock,507,0.020722935,screen,782,0.018374195,monitor,664,0.017114503,refrigerator,760,0.013554417,window screen,904,0.011771482,patio,706,0.007868293,medicine chest,648,0.005736969,bookcase,453,0.0055227694
3201,3201,Image of English Springer,English Springer,7566,greenhouse,580,0.29183653,window screen,904,0.107209444,flagpole,557,0.041545693,sliding door,799,0.027218828,water tower,900,0.015350677,window shade,905,0.011645071,pole,733,0.011050736,mobile home,660,0.009533332,prison,743,0.0075745285,worm fence,912,0.0070266146
3202,3202,Image of English Springer,English Springer,3495,mailbox,637,0.06671311,patio,706,0.04117359,boathouse,449,0.028499298,birdhouse,448,0.01531558,ashcan,412,0.012946356,greenhouse,580,0.012498179,grocery store,582,0.011788536,rain barrel,756,0.011190284,gas pump,571,0.009009478,barrow,428,0.008771756
3203,3203,Image of English Springer,English Springer,4324,jigsaw puzzle,611,0.047694482,fountain,562,0.024002647,Afghan hound,160,0.018078959,shower curtain,794,0.01579808,hen,8,0.015052797,cloak,501,0.013043934,cock,7,0.012499664,lionfish,396,0.012009324,book jacket,921,0.010867328,fur coat,568,0.010088182
3204,3204,Image of English Springer,English Springer,6110,boathouse,449,0.320906,mobile home,660,0.07389011,picket fence,716,0.05284147,barn,425,0.021105584,restaurant,762,0.018651895,bakery,415,0.015569101,greenhouse,580,0.011454643,worm fence,912,0.010861203,lumbermill,634,0.00875416,tile roof,858,0.007702679
3205,3205,Image of English Springer,English Springer,8047,tray,868,0.65879345,binder,446,0.010568218,window screen,904,0.0099988915,menu,922,0.008135509,book jacket,921,0.007731056,wall clock,892,0.006610222,monitor,664,0.0064350613,packet,692,0.005823492,doormat,539,0.0047024293,handkerchief,591,0.0046045855
3206,3206,Image of English Springer,English Springer,5946,prayer rug,741,0.026835538,tray,868,0.026230441,maze,646,0.02384381,hamper,588,0.022924868,altar,406,0.020541402,slide rule,798,0.017819328,palace,698,0.014420932,scoreboard,781,0.012888523,rule,769,0.012572682,doormat,539,0.009477635
3207,3207,Image of English Springer,English Springer,4789,ski,795,0.07048006,picket fence,716,0.046649914,flute,558,0.03076405,chime,494,0.018338805,worm fence,912,0.01794215,pole,733,0.017591614,crutch,523,0.011942463,umbrella,879,0.0101223765,shovel,792,0.009844075,swab,840,0.008833952
3208,3208,Image of English Springer,English Springer,1397,studio couch,831,0.19871922,quilt,750,0.103096776,four-poster,564,0.09417442,shoji,789,0.012596213,wardrobe,894,0.0117743965,sliding door,799,0.011514948,window shade,905,0.0055359122,table lamp,846,0.0048609413,home theater,598,0.0037943698,velvet,885,0.003491218
3209,3209,Image of English Springer,English Springer,5401,prayer rug,741,0.1543939,rule,769,0.07262405,menu,922,0.029530477,slot,800,0.021785192,doormat,539,0.015862359,crate,519,0.014441202,chest,492,0.010613785,brass,458,0.009990489,tray,868,0.009785584,cinema,498,0.008932926
3210,3210,Image of English Springer,English Springer,9768,patio,706,0.176641,picket fence,716,0.1613092,park bench,703,0.038517684,lakeside,975,0.03652473,swing,843,0.015432996,fountain,562,0.010016138,palace,698,0.0093524745,carousel,476,0.008797626,bannister,421,0.007978105,worm fence,912,0.0073202197
3211,3211,Image of English Springer,English Springer,5597,picket fence,716,0.18297648,patio,706,0.13629901,barn,425,0.023355678,mobile home,660,0.020534337,lakeside,975,0.019383064,boathouse,449,0.01916328,window screen,904,0.018900089,tile roof,858,0.01833668,pot,738,0.018040773,greenhouse,580,0.018035837
3212,3212,Image of English Springer,English Springer,9534,lakeside,975,0.05813114,barn,425,0.04366314,ear,998,0.03797478,worm fence,912,0.033803865,birdhouse,448,0.027932646,corn,987,0.02535126,picket fence,716,0.020135881,stone wall,825,0.015476377,hay,958,0.013224244,komondor,228,0.009933674
3213,3213,Image of English Springer,English Springer,5694,window screen,904,0.07306087,mobile home,660,0.07291991,picket fence,716,0.0683253,patio,706,0.034422338,library,624,0.028446976,boathouse,449,0.022397669,greenhouse,580,0.021034203,flagpole,557,0.013804477,sliding door,799,0.012993167,tile roof,858,0.011995832
3214,3214,Image of English Springer,English Springer,4414,lakeside,975,0.0654637,Chesapeake Bay retriever,209,0.033102807,beaver,337,0.028878665,redbone,168,0.022850117,malinois,225,0.015127376,goose,99,0.01366433,Labrador retriever,208,0.013122394,vizsla,211,0.012408108,boathouse,449,0.011495802,maze,646,0.01037977
3215,3215,Image of English Springer,English Springer,9035,bannister,421,0.14445043,crane,517,0.0323442,liner,628,0.026186543,coil,506,0.023823962,shopping cart,791,0.012973142,paddlewheel,694,0.011584286,drilling platform,540,0.010198506,dock,536,0.008537669,container ship,510,0.008098435,cradle,516,0.0075183953
3216,3216,Image of English Springer,English Springer,2272,jigsaw puzzle,611,0.14704001,chainlink fence,489,0.033572536,dock,536,0.02738866,crate,519,0.023556395,barn,425,0.015943732,church,497,0.015029892,bannister,421,0.012183559,barrow,428,0.009618555,crane,517,0.009227665,theater curtain,854,0.008772396
3217,3217,Image of English Springer,English Springer,4964,lakeside,975,0.39242235,valley,979,0.074963294,boathouse,449,0.023565222,viaduct,888,0.019711806,dam,525,0.014711141,castle,483,0.013309682,park bench,703,0.010806104,cliff,972,0.010414994,steel arch bridge,821,0.008354931,promontory,976,0.0067013977
3218,3218,Image of English Springer,English Springer,9371,matchstick,644,0.25509393,drum,541,0.018811915,window screen,904,0.013453884,radio telescope,755,0.012255817,spider web,815,0.008746636,necklace,679,0.008042538,strainer,828,0.00778015,packet,692,0.007229315,mousetrap,674,0.0068068346,doormat,539,0.0067032576
3219,3219,Image of English Springer,English Springer,3717,cradle,516,0.58511806,rocking chair,765,0.032313135,bassinet,431,0.013817151,park bench,703,0.011308782,dining table,532,0.009612929,crib,520,0.008447246,sewing machine,786,0.007378119,studio couch,831,0.0070124757,throne,857,0.0063878065,plate rack,729,0.004732958
3220,3220,Image of English Springer,English Springer,1658,prayer rug,741,0.1389623,tray,868,0.123601,fire screen,556,0.040482275,handkerchief,591,0.011852626,wool,911,0.0061025587,window screen,904,0.0044337846,wall clock,892,0.0036727493,quilt,750,0.003411087,medicine chest,648,0.0029334587,altar,406,0.002899506
3221,3221,Image of English Springer,English Springer,7909,window screen,904,0.037516944,nail,677,0.029800678,wool,911,0.013688438,ladybug,301,0.013144287,safety pin,772,0.0128558595,screw,783,0.012623184,lens cap,622,0.011244325,cicada,316,0.0096803615,bottlecap,455,0.009160949,seashore,978,0.008992548
3222,3222,Image of English Springer,English Springer,6141,valley,979,0.042270437,maze,646,0.042140085,volcano,980,0.0406721,rapeseed,984,0.03649276,balloon,417,0.032122035,prayer rug,741,0.030303791,doormat,539,0.027041942,seashore,978,0.017015247,cliff,972,0.015834002,quilt,750,0.015439974
