,case_number,prompt,label_str,evaluation_seed,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5,category_top6,index_top6,scores_top6,category_top7,index_top7,scores_top7,category_top8,index_top8,scores_top8,category_top9,index_top9,scores_top9,category_top10,index_top10,scores_top10
3090,3090,Image of English Springer,English Springer,4188,patio,706,0.47461358,park bench,703,0.027695464,greenhouse,580,0.008242558,lakeside,975,0.0067543737,rocking chair,765,0.0044109076,pot,738,0.003248284,folding chair,559,0.0032190892,restaurant,762,0.0031829483,sliding door,799,0.0025163325,swing,843,0.0023426118
3091,3091,Image of English Springer,English Springer,9962,picket fence,716,0.18539852,worm fence,912,0.058703702,mobile home,660,0.05843425,patio,706,0.050795484,boathouse,449,0.02325895,park bench,703,0.017703082,crib,520,0.014483113,swing,843,0.013389562,window screen,904,0.010112217,sliding door,799,0.009830218
3092,3092,Image of English Springer,English Springer,8705,picket fence,716,0.15239652,window screen,904,0.08033275,mobile home,660,0.07861656,patio,706,0.038548246,window shade,905,0.036543228,library,624,0.02501377,boathouse,449,0.014071924,bannister,421,0.011967889,lakeside,975,0.01102406,rain barrel,756,0.009671713
3093,3093,Image of English Springer,English Springer,8348,pier,718,0.12758492,dock,536,0.09255557,drilling platform,540,0.032818615,breakwater,460,0.021732895,boathouse,449,0.020268377,lakeside,975,0.014833109,steel arch bridge,821,0.012825282,suspension bridge,839,0.010900867,container ship,510,0.010285962,dam,525,0.008474953
3094,3094,Image of English Springer,English Springer,2642,comic book,917,0.15936494,tray,868,0.050949454,book jacket,921,0.030361203,binder,446,0.02351504,menu,922,0.011991789,coffee mug,504,0.0087040635,handkerchief,591,0.008209617,packet,692,0.005788341,manhole cover,640,0.005725759,shower curtain,794,0.005360229
3095,3095,Image of English Springer,English Springer,5172,patio,706,0.21036844,sliding door,799,0.052530956,folding chair,559,0.037971426,electric fan,545,0.037577998,dining table,532,0.025489282,restaurant,762,0.024367293,window shade,905,0.009876491,rocking chair,765,0.008765999,china cabinet,495,0.007942284,microwave,651,0.0043934
3096,3096,Image of English Springer,English Springer,4537,bannister,421,0.19448093,maze,646,0.09312379,turnstile,877,0.08572688,greenhouse,580,0.0373262,patio,706,0.03093461,pot,738,0.029285686,crib,520,0.013000682,tile roof,858,0.00927596,cradle,516,0.0090841865,rain barrel,756,0.00900613
3097,3097,Image of English Springer,English Springer,3605,patio,706,0.66975,greenhouse,580,0.015720367,lakeside,975,0.013193021,fountain,562,0.006262153,pot,738,0.00578779,tub,876,0.0047538695,bathtub,435,0.0026444814,library,624,0.0024950062,peacock,84,0.0022122299,sliding door,799,0.0020291968
3098,3098,Image of English Springer,English Springer,3360,pencil box,709,0.31520507,prayer rug,741,0.08372902,cardigan,474,0.014919536,rubber eraser,767,0.013369482,wallet,893,0.012697622,jigsaw puzzle,611,0.012280757,poncho,735,0.010878596,handkerchief,591,0.010581738,Christmas stocking,496,0.010484522,doormat,539,0.008656842
3099,3099,Image of English Springer,English Springer,8005,patio,706,0.15017198,picket fence,716,0.14633784,greenhouse,580,0.022717673,mobile home,660,0.020824991,solar dish,807,0.019862875,thatch,853,0.013642577,worm fence,912,0.013470496,tile roof,858,0.011584187,maze,646,0.011010277,lakeside,975,0.009350387
3100,3100,Image of English Springer,English Springer,8937,boathouse,449,0.19138078,lakeside,975,0.047428966,window screen,904,0.029692391,greenhouse,580,0.02936102,tile roof,858,0.029090637,library,624,0.02230145,picket fence,716,0.021327998,thatch,853,0.008826028,patio,706,0.007796277,palace,698,0.0077691562
3101,3101,Image of English Springer,English Springer,4991,valley,979,0.18306214,lakeside,975,0.07177884,viaduct,888,0.066694185,alp,970,0.051478572,passenger car,705,0.014522427,castle,483,0.014326274,palace,698,0.013200147,cliff,972,0.0129460525,streetcar,829,0.012270029,freight car,565,0.011462451
3102,3102,Image of English Springer,English Springer,9760,television,851,0.213928,screen,782,0.030643089,monitor,664,0.015179058,web site,916,0.01279076,home theater,598,0.011362592,wall clock,892,0.01018516,book jacket,921,0.009133543,analog clock,409,0.00793595,iPod,605,0.0077493293,digital clock,530,0.006979736
3103,3103,Image of English Springer,English Springer,2763,doormat,539,0.17817526,jigsaw puzzle,611,0.051061507,window screen,904,0.04480287,book jacket,921,0.02213002,parking meter,704,0.019700654,handkerchief,591,0.013344143,window shade,905,0.011299519,envelope,549,0.009171129,prayer rug,741,0.008952888,street sign,919,0.0077083656
3104,3104,Image of English Springer,English Springer,6098,patio,706,0.23450983,picket fence,716,0.22833847,solar dish,807,0.022720944,mobile home,660,0.016688408,sliding door,799,0.010372331,window screen,904,0.009044427,tile roof,858,0.007361019,library,624,0.007073339,worm fence,912,0.0066253906,rain barrel,756,0.0062346645
3105,3105,Image of English Springer,English Springer,2989,patio,706,0.30283457,sliding door,799,0.063954756,mobile home,660,0.028417505,tile roof,858,0.027649475,picket fence,716,0.026802674,window screen,904,0.017644659,greenhouse,580,0.013644904,rain barrel,756,0.008846131,solar dish,807,0.008302448,church,497,0.0071989256
3106,3106,Image of English Springer,English Springer,4715,patio,706,0.42016473,picket fence,716,0.02405203,mobile home,660,0.019401193,sliding door,799,0.011809055,window screen,904,0.0092217475,park bench,703,0.006328182,pot,738,0.0058713225,lakeside,975,0.0044126436,barrow,428,0.0044062645,stone wall,825,0.0032675527
3107,3107,Image of English Springer,English Springer,7664,streetcar,829,0.13409002,liner,628,0.037251864,passenger car,705,0.036354374,limousine,627,0.024250066,mobile home,660,0.022964284,space heater,811,0.014725846,paddlewheel,694,0.013880455,trolleybus,874,0.0135853365,library,624,0.012475128,bullet train,466,0.012229883
3108,3108,Image of English Springer,English Springer,8887,mobile home,660,0.1886118,patio,706,0.06550623,pot,738,0.022263538,tile roof,858,0.015862033,picket fence,716,0.015357331,window screen,904,0.015205363,boathouse,449,0.01363824,solar dish,807,0.0100858025,greenhouse,580,0.007686055,sliding door,799,0.007154109
3109,3109,Image of English Springer,English Springer,2098,jigsaw puzzle,611,0.1737715,web site,916,0.021745712,library,624,0.014370093,tobacco shop,860,0.011897472,comic book,917,0.008001341,bookshop,454,0.007976298,bookcase,453,0.0066777924,screen,782,0.006123907,monitor,664,0.005241388,window screen,904,0.0051843394
3110,3110,Image of English Springer,English Springer,1941,library,624,0.24307738,patio,706,0.041323822,restaurant,762,0.04050277,bakery,415,0.03960424,cinema,498,0.035579544,greenhouse,580,0.027587032,bookshop,454,0.02467698,prison,743,0.022360783,picket fence,716,0.02102081,flagpole,557,0.018581271
3111,3111,Image of English Springer,English Springer,2860,patio,706,0.34198892,tile roof,858,0.06575145,window screen,904,0.028933767,picket fence,716,0.021253096,library,624,0.011946488,lakeside,975,0.009353198,church,497,0.007851434,sliding door,799,0.007001334,flagpole,557,0.0067479904,palace,698,0.006506968
3112,3112,Image of English Springer,English Springer,3827,shower curtain,794,0.088521175,umbrella,879,0.041740876,pillow,721,0.03436023,envelope,549,0.030787542,prayer rug,741,0.01912959,wallet,893,0.018223306,book jacket,921,0.016541611,sarong,775,0.016211666,binder,446,0.013286572,handkerchief,591,0.0127741685
3113,3113,Image of English Springer,English Springer,3669,patio,706,0.261168,mobile home,660,0.08098359,solar dish,807,0.05829069,lakeside,975,0.019026767,picket fence,716,0.017408423,sliding door,799,0.0121508045,recreational vehicle,757,0.0083996365,golfcart,575,0.006376984,moving van,675,0.0047482094,park bench,703,0.0037760104
3114,3114,Image of English Springer,English Springer,7406,mobile home,660,0.10767274,lakeside,975,0.05286703,boathouse,449,0.045352787,patio,706,0.03551319,picket fence,716,0.03422213,tile roof,858,0.020728966,solar dish,807,0.019230353,window screen,904,0.017637333,library,624,0.017378088,flagpole,557,0.017038018
3115,3115,Image of English Springer,English Springer,2924,palace,698,0.07256941,picket fence,716,0.06875839,boathouse,449,0.03843499,library,624,0.037049666,church,497,0.030719075,solar dish,807,0.029213617,lakeside,975,0.02787967,greenhouse,580,0.022279207,window screen,904,0.017960861,dome,538,0.01750994
3116,3116,Image of English Springer,English Springer,2286,convertible,511,0.27420002,pickup,717,0.043268885,car wheel,479,0.026521066,sports car,817,0.012965213,beach wagon,436,0.011773004,grille,581,0.0086600175,jeep,609,0.0066909315,amphibian,408,0.0029018521,tow truck,864,0.0025268032,howler monkey,379,0.0016766122
3117,3117,Image of English Springer,English Springer,5006,lakeside,975,0.03664494,umbrella,879,0.029220205,patio,706,0.027952341,tub,876,0.027572025,pot,738,0.024827467,picket fence,716,0.0222498,ear,998,0.018432165,window screen,904,0.01800034,rain barrel,756,0.013550562,corn,987,0.011508252
3118,3118,Image of English Springer,English Springer,8922,studio couch,831,0.36189756,television,851,0.10946754,window shade,905,0.03570874,home theater,598,0.033764053,table lamp,846,0.026311563,entertainment center,548,0.025541691,quilt,750,0.019156506,wall clock,892,0.012200945,bookcase,453,0.010666704,four-poster,564,0.005712802
3119,3119,Image of English Springer,English Springer,8799,patio,706,0.18674284,window screen,904,0.09250689,solar dish,807,0.08082577,picket fence,716,0.07787567,tile roof,858,0.028490286,rain barrel,756,0.026569493,library,624,0.014549337,church,497,0.010297485,sliding door,799,0.010264358,mobile home,660,0.0085006915
3120,3120,Image of English Springer,English Springer,3016,comic book,917,0.1617641,packet,692,0.07753537,book jacket,921,0.032865655,envelope,549,0.031923883,jigsaw puzzle,611,0.026876926,tray,868,0.023430383,binder,446,0.01889795,bookshop,454,0.015445268,street sign,919,0.014599906,confectionery,509,0.010310929
3121,3121,Image of English Springer,English Springer,9160,picket fence,716,0.12535018,worm fence,912,0.06337187,patio,706,0.05999456,lakeside,975,0.050878253,suspension bridge,839,0.028742533,breakwater,460,0.020733912,park bench,703,0.014573704,pier,718,0.009505145,bannister,421,0.005752725,stone wall,825,0.0053094197
3122,3122,Image of English Springer,English Springer,3608,tub,876,0.3566986,bathtub,435,0.068555064,patio,706,0.031448055,swimming trunks,842,0.022314863,bathing cap,433,0.012845792,fountain,562,0.01004907,lakeside,975,0.005511087,Weimaraner,178,0.0033922836,maillot tank suit,639,0.003330469,killer whale,148,0.0026862004
3123,3123,Image of English Springer,English Springer,8476,wallet,893,0.0849993,pencil box,709,0.047269255,comic book,917,0.036952235,tray,868,0.026904004,binder,446,0.026051428,quilt,750,0.019077672,carton,478,0.016772147,envelope,549,0.014786497,buckle,464,0.013986644,toilet tissue,999,0.011097934
3124,3124,Image of English Springer,English Springer,5491,mobile home,660,0.3875237,rapeseed,984,0.063274264,window screen,904,0.010311214,boathouse,449,0.0054017343,picket fence,716,0.005345861,sliding door,799,0.0038449164,patio,706,0.0035574404,window shade,905,0.0032837798,flagpole,557,0.0027723662,lakeside,975,0.0019470664
3125,3125,Image of English Springer,English Springer,7636,lakeside,975,0.082470365,library,624,0.055378918,boathouse,449,0.036872886,palace,698,0.022310985,dome,538,0.01769052,dock,536,0.017348213,jigsaw puzzle,611,0.016595965,picket fence,716,0.014403664,breakwater,460,0.014199839,pole,733,0.01207899
3126,3126,Image of English Springer,English Springer,7974,medicine chest,648,0.05208717,monitor,664,0.051379718,window screen,904,0.051325478,television,851,0.04662892,tray,868,0.030313399,screen,782,0.023693735,jigsaw puzzle,611,0.012347463,window shade,905,0.010477703,prayer rug,741,0.008269282,bathtub,435,0.007051586
3127,3127,Image of English Springer,English Springer,5941,mixing bowl,659,0.1381628,tray,868,0.09986609,bib,443,0.05118635,chest,492,0.027929144,park bench,703,0.018601978,recreational vehicle,757,0.017946545,apron,411,0.017862359,grille,581,0.0153171,radio,754,0.012790615,folding chair,559,0.012120794
3128,3128,Image of English Springer,English Springer,4462,television,851,0.35415992,entertainment center,548,0.043555457,home theater,598,0.042804297,monitor,664,0.02481107,screen,782,0.01652483,web site,916,0.012272522,window screen,904,0.0056898464,wall clock,892,0.0036823938,analog clock,409,0.0036177866,patio,706,0.0033384983
3129,3129,Image of English Springer,English Springer,3413,tile roof,858,0.054391257,window shade,905,0.029871006,patio,706,0.026530275,ashcan,412,0.025361953,prison,743,0.024721336,shopping cart,791,0.020770835,parking meter,704,0.018880693,library,624,0.015233989,sliding door,799,0.015181462,water tower,900,0.013342587
3130,3130,Image of English Springer,English Springer,7066,pot,738,0.31319454,greenhouse,580,0.015226551,patio,706,0.0048100073,doormat,539,0.0046666274,rain barrel,756,0.004435611,barrel,427,0.003930339,ashcan,412,0.0025769756,shovel,792,0.002372283,vase,883,0.002249503,viaduct,888,0.0022218733
3131,3131,Image of English Springer,English Springer,5348,patio,706,0.113905475,picket fence,716,0.067253664,mobile home,660,0.032994125,tile roof,858,0.032805435,window screen,904,0.030570416,library,624,0.028645748,brass,458,0.026459781,lakeside,975,0.022378415,flagpole,557,0.021158924,dome,538,0.0120660905
3132,3132,Image of English Springer,English Springer,6052,patio,706,0.60126084,solar dish,807,0.04046065,sliding door,799,0.025608376,tile roof,858,0.021036971,mobile home,660,0.0061025308,restaurant,762,0.0058786,window screen,904,0.005020925,flagpole,557,0.003136648,rain barrel,756,0.003019851,picket fence,716,0.0029902414
3133,3133,Image of English Springer,English Springer,1835,window screen,904,0.08112569,picket fence,716,0.049720205,brass,458,0.029684952,bannister,421,0.028608961,suspension bridge,839,0.01993259,sliding door,799,0.019912075,greenhouse,580,0.01919373,monitor,664,0.017328039,jigsaw puzzle,611,0.01706003,patio,706,0.015096778
3134,3134,Image of English Springer,English Springer,4209,mobile home,660,0.08683349,patio,706,0.07603373,picket fence,716,0.063907534,window screen,904,0.05273883,solar dish,807,0.015383598,flagpole,557,0.013982149,tile roof,858,0.010053677,library,624,0.009625825,boathouse,449,0.009121316,window shade,905,0.00884509
3135,3135,Image of English Springer,English Springer,3446,tile roof,858,0.0642706,church,497,0.04134978,patio,706,0.040397808,greenhouse,580,0.025356263,dome,538,0.02291261,lakeside,975,0.021019828,flagpole,557,0.018220713,maze,646,0.01699912,picket fence,716,0.015636334,bell cote,442,0.014358159
3136,3136,Image of English Springer,English Springer,8860,patio,706,0.105996534,palace,698,0.062390164,greenhouse,580,0.05893927,library,624,0.050634664,picket fence,716,0.039621007,tile roof,858,0.037173185,church,497,0.031186635,window screen,904,0.023998514,dome,538,0.022797521,lakeside,975,0.022283904
3137,3137,Image of English Springer,English Springer,7365,greenhouse,580,0.083073035,patio,706,0.06724609,pot,738,0.027887417,mobile home,660,0.017502546,park bench,703,0.01717027,lakeside,975,0.015889596,thatch,853,0.014792353,flagpole,557,0.012770663,picket fence,716,0.012025287,maze,646,0.011576528
3138,3138,Image of English Springer,English Springer,9433,four-poster,564,0.048547115,restaurant,762,0.045320395,pool table,736,0.036811292,studio couch,831,0.03399673,patio,706,0.031241922,sliding door,799,0.029479079,window shade,905,0.029067732,home theater,598,0.023555541,grand piano,579,0.022663899,china cabinet,495,0.011609874
3139,3139,Image of English Springer,English Springer,4520,picket fence,716,0.14195421,patio,706,0.07512125,tile roof,858,0.05472504,window screen,904,0.051570166,mobile home,660,0.038261533,boathouse,449,0.017966542,lakeside,975,0.017703244,solar dish,807,0.0154895475,church,497,0.015089943,valley,979,0.013349049
3140,3140,Image of English Springer,English Springer,9168,entertainment center,548,0.09004528,bakery,415,0.061932705,library,624,0.038368072,sliding door,799,0.03025975,tobacco shop,860,0.02926047,home theater,598,0.027371058,restaurant,762,0.022939263,dining table,532,0.01981395,window shade,905,0.017429449,toyshop,865,0.01292276
3141,3141,Image of English Springer,English Springer,7039,patio,706,0.076230295,mobile home,660,0.07218337,picket fence,716,0.034555145,library,624,0.03267283,church,497,0.031135136,window screen,904,0.021907208,flagpole,557,0.011838489,greenhouse,580,0.011493823,tile roof,858,0.010889831,sliding door,799,0.0093355095
3142,3142,Image of English Springer,English Springer,5281,envelope,549,0.4721076,book jacket,921,0.064588286,tray,868,0.05831641,packet,692,0.04252765,binder,446,0.0122968955,jigsaw puzzle,611,0.010667017,comic book,917,0.009901537,handkerchief,591,0.009446691,wall clock,892,0.009351379,coffee mug,504,0.009149292
3143,3143,Image of English Springer,English Springer,6912,seashore,978,0.15840058,lakeside,975,0.121155985,dock,536,0.11494022,paddlewheel,694,0.032752927,pier,718,0.029661315,boathouse,449,0.013645981,breakwater,460,0.012540328,promontory,976,0.010981754,pirate,724,0.010903365,liner,628,0.009762048
3144,3144,Image of English Springer,English Springer,2725,umbrella,879,0.09556367,patio,706,0.05249407,mobile home,660,0.016203422,flagpole,557,0.013544073,library,624,0.007149751,lakeside,975,0.006571579,window screen,904,0.0062485267,sliding door,799,0.006201094,pole,733,0.0051663187,picket fence,716,0.0049826982
3145,3145,Image of English Springer,English Springer,8072,patio,706,0.16834947,picket fence,716,0.110199116,tile roof,858,0.072894216,greenhouse,580,0.03359846,lakeside,975,0.030006316,park bench,703,0.013074911,stone wall,825,0.012891016,worm fence,912,0.011978587,library,624,0.010763846,window screen,904,0.009496345
3146,3146,Image of English Springer,English Springer,3714,library,624,0.12785555,palace,698,0.06145785,patio,706,0.037340112,picket fence,716,0.020004705,cinema,498,0.017070904,restaurant,762,0.017009623,lakeside,975,0.012545389,tile roof,858,0.012400184,flagpole,557,0.01226079,window screen,904,0.009928924
3147,3147,Image of English Springer,English Springer,9786,patio,706,0.18759957,apiary,410,0.08672403,pot,738,0.07734867,park bench,703,0.021684159,lakeside,975,0.018392308,mobile home,660,0.007366538,fountain,562,0.0065288483,dining table,532,0.0061870287,greenhouse,580,0.0059299613,library,624,0.005276243
3148,3148,Image of English Springer,English Springer,3145,lakeside,975,0.24118555,paddlewheel,694,0.13435422,pier,718,0.06456935,liner,628,0.03450885,seashore,978,0.026334472,boathouse,449,0.024252493,dock,536,0.02150538,schooner,780,0.01944188,breakwater,460,0.015495918,steel arch bridge,821,0.014429242
3149,3149,Image of English Springer,English Springer,7514,brass,458,0.11424218,lakeside,975,0.0948001,web site,916,0.056402307,seashore,978,0.024238165,television,851,0.01977894,volcano,980,0.013668749,valley,979,0.012970328,cliff,972,0.012759656,beacon,437,0.0109855095,screen,782,0.009302839
3150,3150,Image of English Springer,English Springer,2563,library,624,0.2527467,home theater,598,0.023547316,bookcase,453,0.019466966,window shade,905,0.019464854,sliding door,799,0.010624897,restaurant,762,0.0067582694,entertainment center,548,0.005869359,dining table,532,0.0048489124,patio,706,0.0048384555,china cabinet,495,0.00429024
3151,3151,Image of English Springer,English Springer,1062,patio,706,0.5863321,umbrella,879,0.015384669,restaurant,762,0.0141211245,sliding door,799,0.01050249,carousel,476,0.007193633,greenhouse,580,0.0040416247,folding chair,559,0.0035744675,studio couch,831,0.0031824098,kimono,614,0.0031569474,sandbar,977,0.002886735
3152,3152,Image of English Springer,English Springer,3297,library,624,0.3408995,restaurant,762,0.043731283,grocery store,582,0.01986178,bakery,415,0.018454872,greenhouse,580,0.018376198,tobacco shop,860,0.014621835,bookshop,454,0.010779889,patio,706,0.009860629,passenger car,705,0.007284459,window shade,905,0.0057343156
3153,3153,Image of English Springer,English Springer,8135,barn,425,0.04568571,picket fence,716,0.038477536,mobile home,660,0.03607825,flagpole,557,0.029433249,church,497,0.019446716,library,624,0.013309003,patio,706,0.012875294,greenhouse,580,0.012457007,worm fence,912,0.01203481,boathouse,449,0.011014596
3154,3154,Image of English Springer,English Springer,7480,liner,628,0.26634994,dock,536,0.02614757,coil,506,0.022528034,library,624,0.00746986,folding chair,559,0.005016211,paddlewheel,694,0.004088989,bannister,421,0.003943536,barrel,427,0.003835607,dome,538,0.003633056,turnstile,877,0.0035785611
3155,3155,Image of English Springer,English Springer,5684,park bench,703,0.07697522,greenhouse,580,0.05362046,patio,706,0.0271029,fountain,562,0.020474544,parking meter,704,0.01691459,lakeside,975,0.013893124,mobile home,660,0.013316682,library,624,0.013247931,mailbox,637,0.012373457,shopping cart,791,0.011232575
3156,3156,Image of English Springer,English Springer,4141,patio,706,0.11934315,pier,718,0.050032202,sliding door,799,0.034355357,bannister,421,0.028766714,tub,876,0.023736328,thatch,853,0.021904387,lakeside,975,0.020166155,dock,536,0.017186299,boathouse,449,0.011851202,turnstile,877,0.009915478
3157,3157,Image of English Springer,English Springer,4380,lakeside,975,0.08148907,golfcart,575,0.06599441,palace,698,0.050032414,patio,706,0.040542576,monastery,663,0.031961102,library,624,0.018485516,thatch,853,0.0181925,tile roof,858,0.012622363,picket fence,716,0.010990481,prison,743,0.010573752
3158,3158,Image of English Springer,English Springer,5529,library,624,0.12723032,picket fence,716,0.10864247,palace,698,0.10422398,flagpole,557,0.043127768,window screen,904,0.042286318,bannister,421,0.026115429,dome,538,0.024757065,patio,706,0.024212971,window shade,905,0.023021184,lakeside,975,0.010206565
3159,3159,Image of English Springer,English Springer,4060,sliding door,799,0.15914676,dining table,532,0.04586647,patio,706,0.02433036,window shade,905,0.022834456,window screen,904,0.02222494,shoji,789,0.022215987,ping-pong ball,722,0.013211891,bannister,421,0.012368673,folding chair,559,0.011473099,entertainment center,548,0.010450812
3160,3160,Image of English Springer,English Springer,4306,bib,443,0.14144638,apron,411,0.036036126,dishrag,533,0.033214107,mailbag,636,0.026650501,stole,824,0.025183521,wool,911,0.024389466,handkerchief,591,0.021229738,shield,787,0.017854042,flatworm,110,0.011503106,poncho,735,0.010274642
3161,3161,Image of English Springer,English Springer,3797,tile roof,858,0.08188919,thatch,853,0.075866185,mobile home,660,0.05314107,picket fence,716,0.040139806,palace,698,0.028088516,restaurant,762,0.026909424,patio,706,0.024149278,monastery,663,0.02184749,greenhouse,580,0.013929257,mailbox,637,0.011960544
3162,3162,Image of English Springer,English Springer,2841,sandbar,977,0.19013344,lakeside,975,0.10969163,boathouse,449,0.08612159,seashore,978,0.04961817,container ship,510,0.041164204,promontory,976,0.018407268,wreck,913,0.017422492,amphibian,408,0.015430762,dam,525,0.011863259,volcano,980,0.008879507
3163,3163,Image of English Springer,English Springer,6398,mobile home,660,0.16038094,lakeside,975,0.06481645,patio,706,0.041167066,picket fence,716,0.03283527,greenhouse,580,0.014719005,library,624,0.009186654,flagpole,557,0.008962458,palace,698,0.007401921,pot,738,0.0066936407,park bench,703,0.0064225756
3164,3164,Image of English Springer,English Springer,1597,picket fence,716,0.05817999,patio,706,0.050313648,library,624,0.046370648,palace,698,0.039214533,mobile home,660,0.036920063,lakeside,975,0.022393078,pot,738,0.015776515,greenhouse,580,0.0099900095,solar dish,807,0.009657187,window screen,904,0.009429028
3165,3165,Image of English Springer,English Springer,5192,menu,922,0.15927681,brass,458,0.06955274,window shade,905,0.012108523,window screen,904,0.011760054,wall clock,892,0.010328254,barometer,426,0.009931081,television,851,0.0071747745,medicine chest,648,0.0070391274,tray,868,0.0065868017,bookshop,454,0.006549009
3166,3166,Image of English Springer,English Springer,6619,mobile home,660,0.12491484,patio,706,0.077539496,lakeside,975,0.038435273,boathouse,449,0.034414984,alp,970,0.009980979,greenhouse,580,0.009526154,window screen,904,0.009318077,tile roof,858,0.008075201,picket fence,716,0.007109607,valley,979,0.006275391
3167,3167,Image of English Springer,English Springer,5578,mobile home,660,0.2321022,patio,706,0.08579506,sliding door,799,0.01665607,window screen,904,0.012253336,window shade,905,0.0067081046,picket fence,716,0.0052883686,rain barrel,756,0.0046465704,tub,876,0.003914979,recreational vehicle,757,0.0036422461,syringe,845,0.0032643715
3168,3168,Image of English Springer,English Springer,4493,tray,868,0.062001158,comic book,917,0.03285691,book jacket,921,0.029125698,menu,922,0.023664463,library,624,0.016787812,palace,698,0.015891336,vending machine,886,0.014842083,cinema,498,0.014090443,jigsaw puzzle,611,0.012970778,bookcase,453,0.008433848
3169,3169,Image of English Springer,English Springer,2095,park bench,703,0.19709642,stone wall,825,0.053645864,worm fence,912,0.053386703,patio,706,0.051659007,shopping cart,791,0.029724035,pot,738,0.01755384,lakeside,975,0.017502012,barn,425,0.016846063,brass,458,0.016606096,ashcan,412,0.014455326
3170,3170,Image of English Springer,English Springer,5065,streetcar,829,0.17020035,lakeside,975,0.11986299,pole,733,0.03794744,trolleybus,874,0.03598059,seashore,978,0.020093365,flagpole,557,0.018695632,dock,536,0.013549271,fountain,562,0.008452818,breakwater,460,0.008434295,traffic light,920,0.007862677
3171,3171,Image of English Springer,English Springer,6431,wardrobe,894,0.08691392,fire screen,556,0.054952163,tray,868,0.052426293,jigsaw puzzle,611,0.030009104,sliding door,799,0.029947963,entertainment center,548,0.025114447,doormat,539,0.019824112,window screen,904,0.018583799,television,851,0.016937362,medicine chest,648,0.015931698
3172,3172,Image of English Springer,English Springer,6536,window shade,905,0.2359533,studio couch,831,0.19429454,sliding door,799,0.04592493,shoji,789,0.035920743,home theater,598,0.015308542,four-poster,564,0.014863474,patio,706,0.0136038605,wardrobe,894,0.009591166,pole,733,0.0072191963,window screen,904,0.0059034163
3173,3173,Image of English Springer,English Springer,1926,jigsaw puzzle,611,0.5508392,doormat,539,0.020320052,fire screen,556,0.007018559,syringe,845,0.006096437,window screen,904,0.005692167,warplane,895,0.0043965257,prayer rug,741,0.004157714,envelope,549,0.00405314,fountain,562,0.004034032,tray,868,0.0038608923
3174,3174,Image of English Springer,English Springer,9251,picket fence,716,0.21027403,window screen,904,0.12811498,patio,706,0.079372406,church,497,0.027280426,sliding door,799,0.022044146,mobile home,660,0.020497164,solar dish,807,0.014739001,window shade,905,0.013908014,bannister,421,0.012529426,library,624,0.010041276
3175,3175,Image of English Springer,English Springer,1905,patio,706,0.20129634,thatch,853,0.11067525,pot,738,0.043119926,mobile home,660,0.018581908,picket fence,716,0.013429258,greenhouse,580,0.011992559,lakeside,975,0.010135512,window screen,904,0.006828663,doormat,539,0.004118017,sliding door,799,0.0040006624
3176,3176,Image of English Springer,English Springer,5278,head cabbage,936,0.18690062,stone wall,825,0.113541536,park bench,703,0.040813215,lakeside,975,0.038917005,picket fence,716,0.027805464,pot,738,0.020413145,worm fence,912,0.017490378,mountain bike,671,0.016657159,greenhouse,580,0.012824104,buckeye,990,0.012530087
3177,3177,Image of English Springer,English Springer,8180,picket fence,716,0.2891568,library,624,0.05896047,tile roof,858,0.05386179,patio,706,0.05373983,window screen,904,0.03964734,lakeside,975,0.030865692,flagpole,557,0.022395633,boathouse,449,0.015851013,church,497,0.012257005,solar dish,807,0.010977367
3178,3178,Image of English Springer,English Springer,6489,palace,698,0.16191837,greenhouse,580,0.1241547,bannister,421,0.07604495,patio,706,0.07515742,library,624,0.048692394,picket fence,716,0.03391806,window screen,904,0.022614239,coil,506,0.01161861,mobile home,660,0.009191085,pot,738,0.008194054
3179,3179,Image of English Springer,English Springer,9785,street sign,919,0.33943185,book jacket,921,0.08700479,packet,692,0.030686086,comic book,917,0.01111112,buckle,464,0.007683409,matchstick,644,0.0072651794,tray,868,0.006016111,cassette,481,0.005548087,puck,746,0.004933874,barbershop,424,0.004180378
3180,3180,Image of English Springer,English Springer,2503,lakeside,975,0.34416932,boathouse,449,0.054075792,picket fence,716,0.036408335,patio,706,0.029739587,fountain,562,0.025765648,greenhouse,580,0.02487567,palace,698,0.021934057,park bench,703,0.00977677,worm fence,912,0.008319463,breakwater,460,0.0068554436
3181,3181,Image of English Springer,English Springer,8569,patio,706,0.164138,sliding door,799,0.101083055,restaurant,762,0.035799343,window shade,905,0.034506302,rocking chair,765,0.018504657,library,624,0.015639257,folding chair,559,0.015611737,window screen,904,0.010786018,greenhouse,580,0.0101941675,barbershop,424,0.007969735
3182,3182,Image of English Springer,English Springer,9310,boathouse,449,0.252442,dome,538,0.05404906,solar dish,807,0.023793224,greenhouse,580,0.022842644,church,497,0.020250218,palace,698,0.019102385,tile roof,858,0.018093446,barn,425,0.017414922,lakeside,975,0.016545357,picket fence,716,0.013810441
3183,3183,Image of English Springer,English Springer,6393,valley,979,0.08395234,lakeside,975,0.04064882,castle,483,0.028359719,hippopotamus,344,0.025425673,promontory,976,0.01838013,breakwater,460,0.016225614,sea lion,150,0.0155326575,cliff,972,0.014872755,seashore,978,0.014207995,dam,525,0.0109068435
